70,374,449,476,774,988,1225,1255,1571,1596,1620,1999,2029,2344,2365,2391,2650,2902,3067,3094,3416
71,194,222,249,484,1414,1440,1468,1809,1837,2248,2269,2295,2316,2345,2562,2592,2756,2946,2977,3112
72,330,360,590,614,898,1235,1261,1288,1317,1351,1379,1836,1865,2147,2170,2388,2414,2633,2661,3163
73,40,128,270,301,454,481,746,1235,1263,1564,1914,1937,2197,2228,2814,2840,2953,2985,3085,3117
74,68,113,289,649,819,973,1424,1448,1479,1855,1874,1905,2474,2501,2742,2773,2933,2955,2983,3013
75,74,121,200,231,419,446,468,883,1237,1264,1626,1988,2007,2035,2060,2405,2617,2818,2915,3019
76,40,122,288,595,619,645,721,1119,1147,1170,1382,1411,1436,1837,2123,2142,2353,2379,2404,2899
77,132,263,499,532,557,981,1011,1908,2250,2282,2303,2332,2357,2386,2703,2732,2958,2981,3092,3122
78,175,433,466,489,753,779,1137,1161,1612,1637,1667,1932,1962,1992,2317,2747,2773,2800,3007,3089
79,198,382,407,599,623,862,888,918,1383,1747,1986,2014,2036,2322,2345,2374,2649,2678,2899,3140
80,615,716,1216,1555,1873,2223,2253,2279,2306,2642,3090,3119,3148,3175,3455,3484,3512,3676,3707,3899
81,111,135,314,552,933,953,978,1123,1347,2061,2089,2333,2364,2397,2751,2780,2880,3246,3439,3463
82,402,660,929,1240,1265,1463,1489,1513,1541,1562,1589,2083,2111,2137,2164,2618,2644,2669,3278,3331
83,40,167,293,315,478,862,888,912,1445,1473,1500,1681,1711,2177,2203,2632,2864,2892,3038,3068
84,397,421,447,867,1471,1498,1526,1553,1972,2001,2029,2057,2292,2319,2341,2558,2922,2948,2978,3236
85,188,341,759,783,1118,1147,1168,1496,1525,1551,1582,2014,2039,2437,2782,2806,3115,3281,3307,3489
86,500,526,1011,1280,1307,1333,1356,1642,2061,2089,2113,2137,2420,2441,2675,2700,2721,2923,3278,3630
87,166,512,829,860,965,990,1013,1044,1863,1890,1923,2377,2407,2620,2779,2808,2998,3025,3237,3288
88,94,139,168,386,923,943,968,1406,1427,1891,1921,2440,2685,2712,2742,2772,2799,3071,3103,3189
89,73,323,345,503,525,767,994,1292,1587,1618,2256,2290,2319,2345,2374,2866,2891,2920,3150,3266
90,175,316,396,678,844,1000,1509,1536,1933,1966,1999,2025,2054,2083,2532,2560,2588,2616,3140,3162
91,260,495,523,909,934,1287,1312,1339,1363,1392,1656,2092,2427,2455,2485,2644,2669,2694,2723,2839
92,61,144,750,769,793,814,841,1201,1229,1459,1866,1891,2169,2193,2219,2432,2457,3050,3126,3150
93,364,741,765,790,816,1031,1059,1086,1346,1370,1395,1610,1637,1664,1688,1937,2415,2760,2899,3014
94,280,521,800,830,858,1188,1215,1694,1726,2015,2039,2064,2343,2370,2396,2626,2825,2955,3030,3117
95,70,646,950,1413,1776,1803,1833,2061,2398,2428,2456,2483,2709,2738,2765,2795,2927,2958,2989,3015
96,485,745,1585,1611,1638,1900,1929,1950,1983,2008,2031,2336,2362,2389,2665,2690,3207,3234,3536,3986
97,40,236,578,609,1001,1152,1178,1371,1400,1748,1771,2427,2454,2487,2910,2935,3275,3309,3330,3497
98,226,250,485,686,713,952,975,999,1292,1615,1642,2191,2216,2235,2257,2702,2730,2761,3197,3357
99,196,220,346,504,943,977,1263,1522,1545,1735,1763,1794,2227,2254,2282,2649,2675,2696,3089,3445
100,269,469,893,917,1273,1293,1580,1606,1635,2083,2111,2371,2398,2588,2614,2640,3000,3034,3294,3379
101,40,495,810,834,1196,1223,1248,1612,2065,2095,2120,2148,2469,2496,2520,2832,2860,3142,3520,3552
102,557,582,802,828,1037,1382,1409,1670,1691,2165,2193,2475,2497,2745,2769,2802,2950,3114,3530,3552
103,147,546,1068,1100,1127,1152,1177,1499,1522,1950,1975,2003,2432,2459,2484,2645,2832,3053,3139,3165
104,222,407,433,644,672,994,1016,1046,1459,1488,1515,1947,1977,2000,2193,2474,2498,2824,2854,2880
105,157,189,216,554,581,790,1316,1339,1365,1645,1669,1956,1989,2010,2401,2422,2581,2607,3009,3181
106,200,223,424,458,492,707,735,872,895,1563,1587,2106,2134,2161,2186,2210,2640,3182,3234,3261
107,97,289,316,546,572,597,959,985,1015,1035,1415,1682,1714,1738,1762,2121,2145,2863,2893,3043
108,177,314,335,357,383,410,432,670,865,895,1258,1487,1919,1950,1977,2246,2736,2922,2949,2971
109,161,190,393,580,609,841,868,1112,1139,1162,1718,1745,1768,1961,1983,2447,2472,2492,2782,2806
110,544,568,597,882,907,1249,1277,1311,1343,2090,2117,2141,2171,2424,2449,2474,2648,2854,3061,3142
111,225,675,701,980,1009,1035,1062,1442,1469,1498,1857,1883,2080,2110,2138,2512,2536,2820,2850,3192
112,513,534,637,1668,1695,2060,2094,2415,2440,2715,2746,2772,2800,2829,3260,3564,3732,3766,4114,4135
113,65,342,640,659,1027,1211,1424,1453,1479,1804,2123,2152,2516,2547,2578,2612,2964,2986,3017,3513
114,277,504,741,770,1027,1319,1665,1692,1719,1746,2291,2319,2342,2362,2787,2914,2941,3047,3071,3097
115,112,530,558,585,1004,1034,1287,1572,1823,1852,1880,2311,2334,2362,2724,2747,2919,2948,3111,3314
116,502,639,670,702,941,1665,1691,1719,1750,2140,2163,2428,2662,3063,3134,3157,3268,3322,3345,3404
117,60,210,366,522,548,568,857,1275,1298,1638,1666,1696,2173,2196,2549,2574,2888,3174,3581,3757
118,853,1058,1088,1720,1747,1776,1802,1833,2216,2241,2266,2530,2829,2978,3008,3140,3163,3307,3338,3442
119,305,576,599,626,652,675,699,890,917,939,1554,1577,1601,2028,2051,2084,2863,3080,3191,3257
120,40,117,247,460,1540,1557,1580,1606,1632,2217,2248,2276,2304,2524,2940,2966,2992,3020,3051,3214
121,376,611,820,849,873,1017,1388,1414,1698,2036,2064,2093,2450,2476,2498,2628,2656,2680,3037,3210
122,256,517,540,763,789,923,1028,1055,1082,1111,1610,1638,2239,2268,2660,2684,2801,2831,3094,3210
123,623,650,673,697,723,748,1062,1438,1785,1808,1831,2168,2191,2218,2241,2268,2513,2541,2564,3099
124,457,483,923,947,976,1004,1281,1509,1538,1999,2270,2298,2481,2515,2539,2570,2767,2993,3079,3182
125,40,99,295,318,347,639,896,1422,1451,1793,2013,2034,2520,2546,2574,2835,2930,3145,3164,3216
126,40,620,646,935,959,982,1011,1370,1753,1780,1810,2194,2210,2238,2497,2520,2673,2699,2723,2881
127,101,253,281,735,761,1087,1116,1141,1167,1192,1214,1520,1546,1570,1595,1908,2162,2564,3046,3217
128,11938,12314,12605,13075,13453,13832,14193,14653,15032,15356,15800,16212,16559,17025,17477,17853,18263,18626,19012,19389
129,9701,10067,10525,10850,11302,11802,12146,12526,13004,13485,13846,14308,14712,15129,15483,15836,16289,16682,17182,17506
130,7405,7773,8187,8556,9020,9448,9916,10400,11186,11659,12047,12531,12989,14770,15184,15648,16595,17592,17940,18349
131,7789,8179,8677,9070,9391,9719,10165,10563,10868,11291,11689,12001,12400,12805,13202,13687,14123,14513,14860,15226
132,20951,23681,24460,26556,29344,30012,32121,33619,34468,35299,36075,36702,38223,38909,39699,40297,41001,43738,44335,46728
133,19690,20290,21701,22303,22861,25196,25863,27103,27639,28521,30823,31545,32849,37533,41750,42390,42900,45075,45888,47516
134,6607,7855,8715,8841,9079,9180,9788,9886,10003,10237,10450,10659,10776,10890,11180,11400,11512,11622,11725,11836
135,40,51,78,87,95,104,113,158,168,178,186,192,268,275,286,294,304,365,374,383
136,4541,5051,5653,5986,6182,6271,6743,7123,7407,7564,7659,7758,7977,8190,9308,9412,10116,10353,11067,11308
137,4048,4828,4993,5209,5315,5849,6040,6126,6218,6482,6602,6689,6800,7833,8501,8617,8928,9243,9334,9521
138,3381,3700,3895,3990,4092,4180,4279,4395,5010,5121,5235,5632,5975,6061,6332,6661,6857,6962,7061,7138
139,3913,3998,4095,4284,4396,4583,4784,5061,5322,5425,5526,5621,5736,5824,6214,6410,6926,7320,7412,7502
140,3897,4265,4694,4857,5037,5589,6296,6400,6479,6779,6893,7197,7523,7715,7798,8090,8304,8649,8835,8938
141,3888,4219,4306,4518,4676,4884,5150,5265,5448,5537,5629,5748,6113,6201,6701,6915,7118,7224,7314,7513
142,3654,3753,3952,4055,4438,4538,5264,5581,5672,5764,5867,6177,6282,6450,6533,6633,7009,7114,7218,7398
143,3393,3498,3983,4295,4388,4798,5014,5106,5304,5719,5806,5904,6110,6234,6334,6440,6850,6951,7158,7272
144,3245,3318,3506,3700,4014,4108,4209,4407,4509,4611,4912,5207,5329,5429,5528,5934,6369,6466,6677,7155
145,3285,3392,3577,3803,3908,4104,4391,4702,4800,4882,5148,5573,5668,5773,5847,6043,6131,6333,6435,6896
146,3569,3668,3846,4021,4115,4275,4374,4481,4677,4796,4887,5206,5301,5398,5490,6091,6169,6748,6849,7075
147,3159,3271,3881,4203,4483,4553,4646,4738,4835,5306,5409,5533,5634,5750,5844,6026,6340,6447,6864,7024
148,3211,3417,3506,3720,3907,4005,4316,4408,4499,4589,4673,4762,4964,5148,5244,5320,5417,5679,6335,6704
149,3525,3728,3820,3902,4002,4105,4214,4560,4846,5038,5162,5352,5574,5659,5761,6176,6275,6504,6604,7061
150,3330,4087,4265,4357,4480,4785,4892,5072,5364,5452,5645,5830,5920,6038,6134,6327,6527,6620,6734,6839
151,3362,3541,3749,3850,4057,4150,4479,4691,4982,5169,5272,5370,5560,5669,5785,5981,6142,6613,6713,6815
152,4730,5218,5409,5901,6082,6350,6847,6939,7235,7327,8101,8277,8379,8478,8975,9481,9575,9679,10542,10994
153,3949,4541,4746,5403,5664,6392,6907,7025,7100,7547,7652,8091,8194,8305,8712,8816,9023,9147,9422,9613
154,3494,3617,3790,4499,4601,4701,4800,4912,5319,5432,5527,5749,5873,6150,6235,6450,6549,6760,7225,7308
155,4180,4483,4696,4881,4972,5138,5222,5907,6014,6099,6309,6515,6602,6705,6811,7007,7118,7222,7594,7698
156,4084,5239,5324,5673,5765,5867,6031,6206,6576,6694,6983,7098,7275,7625,7896,7990,8190,8428,8536,8758
157,3789,3991,4100,4418,4599,4770,4979,5067,5342,5831,5918,6024,6325,6427,6518,6629,6791,7010,7424,7629
158,3867,4141,4243,4335,4640,4762,4872,4966,5056,5170,5386,5475,5980,6075,6363,6728,6822,6914,7304,7509
159,3313,3608,3707,3798,3887,4083,4178,4481,4593,4694,4922,5213,5413,5505,5617,6015,6529,6642,6750,7068
160,3414,3584,3810,3902,4303,4705,4815,5007,5095,5633,5727,5835,6044,6163,6265,6578,6767,6847,6953,7050
161,3495,3684,4003,4198,4298,4495,4614,4955,5059,5251,5349,5462,5937,6246,6522,6617,6712,6820,6981,7074
162,3282,3368,3457,3753,3923,4204,4574,5000,5104,5607,5717,5825,5906,6017,6258,6369,6474,6579,6677,6957
163,3382,3497,3597,3684,3773,3985,4082,4299,4398,4930,5021,5099,5209,5934,6134,6225,6551,6643,6750,6942
164,3320,3611,3800,4095,4212,4857,5061,5506,5581,5764,5868,5969,6048,6135,6242,6414,6505,6602,6779,6882
165,3245,3341,3443,3629,4321,4444,4647,4765,4932,5258,5464,5847,5953,6059,6380,6688,6786,6886,6967,7175
166,3169,3247,3429,3522,3621,3708,3801,3881,4004,4167,4578,4688,4997,5168,5255,5549,5743,6244,6438,6942
167,3244,3449,3657,3954,4241,4364,4580,4782,4881,5064,5472,5902,6059,6229,6306,6403,6499,6911,7029,7144
168,10745,13349,13843,14281,16042,17020,18713,19237,19899,20369,20863,21471,21867,22426,22890,23423,24032,24552,25137,25565
169,59,68,124,131,140,150,202,211,219,227,236,246,258,312,319,329,338,346,355,393
170,2641,2802,2846,3043,3110,3141,3184,3357,3541,3575,3605,3644,3676,3715,3750,3782,3811,3841,3881,3914
171,40,50,61,71,78,87,97,107,115,124,133,142,151,160,172,181,190,200,209,217
172,561,586,662,771,795,817,1247,1270,1294,1324,1723,1757,2468,2489,3288,3594,3794,3926,4012,4166
173,4190,4249,4349,4449,4639,4811,4878,4973,5135,5332,5495,5579,5746,5836,6448,6528,7039,7493,8572,8655
174,1313,1597,2774,2978,3142,3226,3338,3379,3474,3507,3544,3569,3605,3634,3671,3713,3747,3782,3827,3869
175,40,49,56,67,76,84,93,104,113,125,133,141,151,160,169,178,187,197,204,211
176,232,390,589,885,1332,1359,1389,1725,1751,1778,2222,2253,2274,2601,2915,2937,3197,3332,3357,3702
177,3433,3535,3627,3710,3812,3997,4183,4381,4444,4522,4616,4791,4962,5161,5427,5511,5962,6139,7376,7453
178,40,43,47,50,54,58,62,65,68,72,76,80,84,88,92,95,99,102,105,109
179,40,44,48,52,55,59,62,66,70,74,79,83,86,90,95,99,102,106,110,114
180,112,127,150,168,185,205,226,244,261,283,304,357,401,606,624,643,882,897,912,1114
181,4148,4244,4344,4436,4649,4906,5108,5487,5585,5759,5944,6313,7195,7286,7385,7467,7745,7925,8011,8413
# MCSL task , MCSL core,request
0,0,0
0,0,0
0,0,0
0,0,0
0,0,5
0,0,0
1,1,15
1,1,0
1,1,0
1,1,0
1,1,18
1,1,0
2,2,19
2,2,0
2,2,0
2,2,0
2,2,24
2,2,0
3,3,26
3,3,0
3,3,0
3,3,0
3,3,30
3,3,0
4,4,31
4,4,0
4,4,0
4,4,0
4,4,35
4,4,0
5,5,36
5,5,0
5,5,0
5,5,0
5,5,41
5,5,0
6,6,42
6,6,0
6,6,0
6,6,0
6,6,0
6,6,0
7,7,46
7,7,0
7,7,0
7,7,0
7,7,50
7,7,0
8,8,51
8,8,0
8,8,0
8,8,0
8,8,55
8,8,0
9,9,56
9,9,0
9,9,0
9,9,0
9,9,60
9,9,0
10,10,61
10,10,0
10,10,0
10,10,0
10,10,65
10,10,0
11,11,66
11,11,0
11,11,0
11,11,0
11,11,70
11,11,0
12,12,71
12,12,0
12,12,0
12,12,0
12,12,75
12,12,0
13,13,76
13,13,0
13,13,0
13,13,0
13,13,80
13,13,0
14,14,81
14,14,0
14,14,0
14,14,0
14,14,85
14,14,0
15,15,86
15,15,0
15,15,0
15,15,0
15,15,90
15,15,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,5
16,0,0
17,1,15
17,1,0
17,1,0
17,1,0
17,1,18
17,1,0
18,2,19
18,2,0
18,2,0
18,2,0
18,2,24
18,2,0
19,3,26
19,3,0
19,3,0
19,3,0
19,3,30
19,3,0
20,4,31
20,4,0
20,4,0
20,4,0
20,4,35
20,4,0
21,5,36
21,5,0
21,5,0
21,5,0
21,5,41
21,5,0
22,6,42
22,6,0
22,6,0
22,6,0
22,6,0
22,6,0
23,7,46
23,7,0
23,7,0
23,7,0
23,7,50
23,7,0
24,8,51
24,8,0
24,8,0
24,8,0
24,8,55
24,8,0
25,9,56
25,9,0
25,9,0
25,9,0
25,9,60
25,9,0
26,10,61
26,10,0
26,10,0
26,10,0
26,10,65
26,10,0
27,11,66
27,11,0
27,11,0
27,11,0
27,11,70
27,11,0
28,12,71
28,12,0
28,12,0
28,12,0
28,12,75
28,12,0
29,13,76
29,13,0
29,13,0
29,13,0
29,13,80
29,13,0
30,14,81
30,14,0
30,14,0
30,14,0
30,14,85
30,14,0
31,15,86
31,15,0
31,15,0
31,15,0
31,15,90
31,15,0
32,0,0
33,1,0
34,2,20
35,3,27
36,4,32
37,5,37
38,6,43
39,7,47
40,8,52
41,9,57
42,10,62
43,11,67
44,12,72
45,13,77
46,14,82
47,15,87
48,0,0
49,1,0
50,2,20
51,3,27
52,4,32
53,5,37
54,6,43
55,7,47
56,8,52
57,9,57
58,10,62
59,11,67
60,12,72
61,13,77
62,14,82
63,15,87
64,0,1
65,1,16
66,2,0
67,3,28
68,4,33
69,5,38
70,6,44
71,7,48
72,8,53
73,9,58
74,10,63
75,11,68
76,12,73
77,13,78
78,14,83
79,15,88
80,0,1
81,1,16
82,2,0
83,3,28
84,4,33
85,5,38
86,6,44
87,7,48
88,8,53
89,9,58
90,10,63
91,11,68
92,12,73
93,13,78
94,14,83
95,15,88
96,0,2
97,1,17
98,2,21
99,3,0
100,4,34
101,5,39
102,6,45
103,7,49
104,8,54
105,9,59
106,10,64
107,11,69
108,12,74
109,13,79
110,14,84
111,15,89
112,0,2
113,1,17
114,2,21
115,3,0
116,4,34
117,5,39
118,6,45
119,7,49
120,8,54
121,9,59
122,10,64
123,11,69
124,12,74
125,13,79
126,14,84
127,15,89
128,0,0
128,0,0
128,0,0
129,1,15
129,1,15
129,1,0
130,2,19
130,2,19
130,2,20
131,3,26
131,3,26
131,3,27
132,0,0
132,0,0
133,0,0
134,0,0
135,0,0
135,0,0
135,0,1
135,0,2
135,0,3
135,0,4
135,0,5
135,0,6
135,0,7
135,0,8
135,0,9
135,0,10
135,0,11
135,0,12
135,0,13
135,0,14
135,0,0
135,0,0
135,0,1
135,0,2
135,0,3
135,0,4
135,0,5
135,0,6
135,0,7
135,0,8
135,0,9
135,0,10
135,0,11
135,0,12
135,0,13
135,0,14
135,0,0
135,0,0
136,0,1
137,1,16
138,2,0
139,3,28
140,4,33
141,5,38
142,6,44
143,7,48
144,8,53
145,9,58
146,10,63
147,11,68
148,12,73
149,13,78
150,14,83
151,15,88
152,0,1
153,1,16
154,2,0
155,3,28
156,4,33
157,5,38
158,6,44
159,7,48
160,8,53
161,9,58
162,10,63
163,11,68
164,12,73
165,13,78
166,14,83
167,15,88
168,2,20
168,2,0
168,2,19
168,2,21
168,2,22
168,2,23
168,2,24
168,2,25
169,0,0
169,0,4
170,1,15
171,2,19
172,0,0
173,0,5
174,3,29
175,4,0
176,5,40
177,4,35
178,6,0
179,7,50
181,1,0
181,1,17
# MCSL edge , request
0,0
1,15
2,19
3,26
4,31
5,36
6,42
7,46
8,51
9,56
10,61
11,66
12,71
13,76
14,81
15,86
16,0
17,15
18,19
19,26
20,31
21,36
22,42
23,46
24,51
25,56
26,61
27,66
28,71
29,76
30,81
31,86
32,0
33,0
34,0
35,0
36,0
37,0
38,0
39,0
40,0
41,0
42,0
43,0
44,0
45,0
46,0
47,0
48,0
49,0
50,0
51,0
52,0
53,0
54,0
55,0
56,0
57,0
58,0
59,0
60,0
61,0
62,0
63,0
64,0
65,0
66,0
67,0
68,0
69,0
70,0
71,0
72,0
73,0
74,0
75,0
76,0
77,0
78,0
79,0
80,0
81,0
82,0
83,0
84,0
85,0
86,0
87,0
88,0
89,0
90,0
91,0
92,0
93,0
94,0
95,0
96,0
97,0
98,0
99,0
100,0
101,0
102,0
103,0
104,0
105,0
106,0
107,0
108,0
109,0
110,0
111,0
112,0
113,0
114,0
115,0
116,0
117,0
118,0
119,0
120,0
121,0
122,0
123,0
124,0
125,0
126,0
127,0
128,0
129,0
130,20
131,27
132,32
133,37
134,43
135,47
136,52
137,57
138,62
139,67
140,72
141,77
142,82
143,87
144,0
145,0
146,20
147,27
148,32
149,37
150,43
151,47
152,52
153,57
154,62
155,67
156,72
157,77
158,82
159,87
160,1
161,16
162,0
163,28
164,33
165,38
166,44
167,48
168,53
169,58
170,63
171,68
172,73
173,78
174,83
175,88
176,1
177,16
178,0
179,28
180,33
181,38
182,44
183,48
184,53
185,58
186,63
187,68
188,73
189,78
190,83
191,88
192,2
193,17
194,21
195,0
196,34
197,39
198,45
199,49
200,54
201,59
202,64
203,69
204,74
205,79
206,84
207,89
208,2
209,17
210,21
211,0
212,34
213,39
214,45
215,49
216,54
217,59
218,64
219,69
220,74
221,79
222,84
223,89
224,0
225,15
226,19
227,26
228,0
229,15
230,19
231,26
232,0
233,0
234,0
235,0
236,0
237,0
238,1
239,2
240,3
241,4
242,5
243,6
244,7
245,8
246,9
247,10
248,11
249,12
250,13
251,14
252,0
253,0
254,1
255,2
256,3
257,4
258,5
259,6
260,7
261,8
262,9
263,10
264,11
265,12
266,13
267,14
268,1
269,16
270,0
271,28
272,33
273,38
274,44
275,48
276,53
277,58
278,63
279,68
280,73
281,78
282,83
283,88
284,1
285,16
286,0
287,28
288,33
289,38
290,44
291,48
292,53
293,58
294,63
295,68
296,73
297,78
298,83
299,88
300,0
301,0
302,20
303,0
304,19
305,0
306,15
307,19
308,0
309,5
310,17
311,21
312,22
313,23
314,4
315,29
316,0
317,40
318,35
319,24
320,25
321,0
322,50
323,5
324,18
325,24
326,30
327,35
328,41
329,0
330,50
331,55
332,60
333,65
334,70
335,75
336,80
337,85
338,90
339,5
340,18
341,24
342,30
343,35
344,41
345,0
346,50
347,55
348,60
349,65
350,70
351,75
352,80
353,85
354,90
355,0
356,0
357,20
358,27
359,0
360,0
361,0
362,0
363,0
364,0
365,0
366,0
367,0
368,0
369,0
370,0
371,0
372,0
373,0
374,0
375,0
376,0
377,0
378,0
379,0
380,0
381,0
382,0
383,0
384,0
385,0
386,0
387,0
388,0
