# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
2,21,80,160,35,1.000000,-1,1
4,25,80,160,35,3.000000,-1,1
5,25,80,160,35,2.000000,-1,1
6,25,80,160,35,2.000000,-1,1
0,25,80,160,35,1.000000,-1,1
5,26,80,160,35,1.000000,-1,1
5,29,80,160,35,1.000000,-1,1
6,29,80,160,35,1.000000,-1,1
7,29,80,160,35,1.000000,-1,1
0,29,80,160,35,2.000000,-1,1
2,31,80,160,35,1.000000,-1,1
4,34,80,160,35,1.000000,-1,1
6,34,80,160,35,1.000000,-1,1
7,34,80,160,35,1.000000,-1,1
2,36,80,160,35,2.000000,-1,1
3,36,80,160,35,2.000000,-1,1
7,36,80,160,35,2.000000,-1,1
0,36,80,160,35,1.000000,-1,1
3,20,164,76,40,2.000000,-1,0
2,20,164,76,40,2.000000,-1,0
0,20,164,76,40,2.000000,-1,0
6,20,164,76,40,2.000000,-1,0
4,27,164,76,40,1.000000,-1,0
4,28,164,76,40,1.000000,-1,0
5,30,164,76,40,1.000000,-1,0
5,35,164,76,40,1.000000,-1,0
7,45,164,76,40,1.000000,-1,0
2,20,112,164,43,2.000000,-1,1
1,20,112,164,43,2.000000,-1,1
7,20,112,164,43,2.000000,-1,1
5,20,112,164,43,2.000000,-1,1
3,27,112,164,43,1.000000,-1,1
3,28,112,164,43,1.000000,-1,1
4,30,112,164,43,1.000000,-1,1
4,35,112,164,43,1.000000,-1,1
0,39,8,184,48,1.000000,-1,0
0,40,8,184,48,2.000000,-1,0
3,40,8,184,48,4.000000,-1,0
4,40,8,184,48,2.000000,-1,0
0,41,8,184,48,1.000000,-1,0
6,41,8,184,48,2.000000,-1,0
4,41,8,184,48,2.000000,-1,0
2,41,8,184,48,2.000000,-1,0
1,41,8,184,48,1.000000,-1,0
1,42,8,184,48,3.000000,-1,0
2,42,8,184,48,2.000000,-1,0
5,42,8,184,48,3.000000,-1,0
0,43,9,184,49,1.000000,-1,0
0,44,9,184,49,1.000000,-1,0
5,44,9,184,49,2.000000,-1,0
1,44,9,184,49,2.000000,-1,0
6,44,9,184,49,2.000000,-1,0
2,44,9,184,49,1.000000,-1,0
0,15,184,8,50,3.000000,-1,0
2,15,184,8,50,3.000000,-1,0
1,25,184,8,50,3.000000,-1,0
3,25,184,8,50,3.000000,-1,0
5,25,184,8,50,1.000000,-1,0
3,16,184,9,51,1.000000,-1,1
4,16,184,9,51,3.000000,-1,1
5,16,184,9,51,3.000000,-1,1
3,26,184,9,51,1.000000,-1,1
3,47,184,9,51,1.000000,-1,1
7,47,184,9,51,3.000000,-1,1
6,47,184,9,51,3.000000,-1,1
0,45,10,69,52,1.000000,-1,0
0,46,11,69,53,2.000000,-1,0
4,46,11,69,53,2.000000,-1,0
5,46,11,69,53,3.000000,-1,0
6,46,11,69,53,1.000000,-1,0
0,47,11,69,53,1.000000,-1,0
4,47,11,69,53,1.000000,-1,0
1,47,11,69,53,3.000000,-1,0
7,47,11,69,53,3.000000,-1,0
2,48,11,69,53,1.000000,-1,0
4,17,69,10,54,1.000000,-1,0
4,44,69,10,54,1.000000,-1,0
0,44,69,10,54,2.000000,-1,0
5,44,69,10,54,1.000000,-1,0
1,44,69,10,54,2.000000,-1,0
6,44,69,10,54,1.000000,-1,0
3,48,69,10,54,1.000000,-1,0
5,18,69,11,55,1.000000,-1,1
3,29,69,11,55,2.000000,-1,1
5,29,69,11,55,2.000000,-1,1
1,34,69,11,55,1.000000,-1,1
7,34,69,11,55,2.000000,-1,1
5,49,69,11,55,1.000000,-1,1
3,49,69,11,55,1.000000,-1,1
1,49,69,11,55,2.000000,-1,1
7,49,69,11,55,2.000000,-1,1
6,50,69,11,55,2.000000,-1,1
4,50,69,11,55,1.000000,-1,1
2,50,69,11,55,1.000000,-1,1
0,50,69,11,55,2.000000,-1,1
7,15,71,184,56,4.000000,-1,3
1,15,71,184,56,4.000000,-1,3
2,16,71,184,56,1.000000,-1,3
3,16,71,184,56,5.000000,-1,3
4,16,71,184,56,1.000000,-1,3
0,25,71,184,56,3.000000,-1,3
1,25,71,184,56,1.000000,-1,3
2,25,71,184,56,2.000000,-1,3
4,25,71,184,56,1.000000,-1,3
2,26,71,184,56,1.000000,-1,3
2,47,71,184,56,1.000000,-1,3
6,47,71,184,56,1.000000,-1,3
4,47,71,184,56,3.000000,-1,3
5,47,71,184,56,2.000000,-1,3
1,39,184,71,57,1.000000,-1,2
1,40,184,71,57,2.000000,-1,2
4,40,184,71,57,4.000000,-1,2
5,40,184,71,57,2.000000,-1,2
1,41,184,71,57,1.000000,-1,2
7,41,184,71,57,2.000000,-1,2
5,41,184,71,57,2.000000,-1,2
3,41,184,71,57,2.000000,-1,2
2,41,184,71,57,1.000000,-1,2
2,42,184,71,57,3.000000,-1,2
3,42,184,71,57,2.000000,-1,2
6,42,184,71,57,3.000000,-1,2
1,43,184,71,57,1.000000,-1,2
2,44,184,71,57,1.000000,-1,2
6,44,184,71,57,2.000000,-1,2
3,44,184,71,57,1.000000,-1,2
7,44,184,71,57,2.000000,-1,2
4,44,184,71,57,1.000000,-1,2
3,17,71,69,58,1.000000,-1,0
4,18,71,69,58,1.000000,-1,0
2,29,71,69,58,2.000000,-1,0
4,29,71,69,58,2.000000,-1,0
0,34,71,69,58,1.000000,-1,0
6,34,71,69,58,2.000000,-1,0
3,44,71,69,58,1.000000,-1,0
7,44,71,69,58,2.000000,-1,0
4,44,71,69,58,1.000000,-1,0
0,44,71,69,58,2.000000,-1,0
5,44,71,69,58,1.000000,-1,0
4,49,71,69,58,1.000000,-1,0
2,49,71,69,58,1.000000,-1,0
0,49,71,69,58,2.000000,-1,0
6,49,71,69,58,2.000000,-1,0
5,50,71,69,58,2.000000,-1,0
3,50,71,69,58,1.000000,-1,0
1,50,71,69,58,1.000000,-1,0
7,50,71,69,58,2.000000,-1,0
1,46,69,71,59,2.000000,-1,2
5,46,69,71,59,2.000000,-1,2
6,46,69,71,59,3.000000,-1,2
7,46,69,71,59,1.000000,-1,2
1,47,69,71,59,1.000000,-1,2
5,47,69,71,59,1.000000,-1,2
2,47,69,71,59,3.000000,-1,2
0,47,69,71,59,3.000000,-1,2
1,45,69,72,63,1.000000,-1,3
0,49,12,79,64,2.000000,-1,0
6,49,12,79,64,2.000000,-1,0
4,49,12,79,64,2.000000,-1,0
2,49,12,79,64,2.000000,-1,0
0,50,13,79,65,1.000000,-1,0
7,50,13,79,65,1.000000,-1,0
5,50,13,79,65,1.000000,-1,0
3,50,13,79,65,1.000000,-1,0
1,50,13,79,65,1.000000,-1,0
2,50,13,79,65,1.000000,-1,0
5,19,79,12,66,1.000000,-1,0
6,19,79,12,66,3.000000,-1,0
7,19,79,12,66,2.000000,-1,0
5,41,79,12,66,1.000000,-1,0
3,41,79,12,66,2.000000,-1,0
1,41,79,12,66,2.000000,-1,0
7,41,79,12,66,1.000000,-1,0
0,41,79,12,66,1.000000,-1,0
0,42,79,13,67,2.000000,-1,1
1,42,79,13,67,2.000000,-1,1
2,42,79,13,67,2.000000,-1,1
3,42,79,13,67,1.000000,-1,1
4,19,115,79,72,1.000000,-1,0
5,19,115,79,72,4.000000,-1,0
6,19,115,79,72,2.000000,-1,0
4,41,115,79,72,1.000000,-1,0
2,41,115,79,72,2.000000,-1,0
0,41,115,79,72,2.000000,-1,0
6,41,115,79,72,2.000000,-1,0
7,41,115,79,72,1.000000,-1,0
7,42,115,79,72,3.000000,-1,0
0,42,115,79,72,2.000000,-1,0
1,42,115,79,72,3.000000,-1,0
1,49,79,115,73,2.000000,-1,2
7,49,79,115,73,2.000000,-1,2
5,49,79,115,73,2.000000,-1,2
3,49,79,115,73,2.000000,-1,2
2,50,79,115,73,2.000000,-1,2
0,50,79,115,73,1.000000,-1,2
6,50,79,115,73,1.000000,-1,2
4,50,79,115,73,2.000000,-1,2
6,15,120,71,80,4.000000,-1,0
0,15,120,71,80,4.000000,-1,0
1,16,120,71,80,1.000000,-1,0
2,16,120,71,80,5.000000,-1,0
3,16,120,71,80,1.000000,-1,0
2,17,120,71,80,1.000000,-1,0
3,18,120,71,80,1.000000,-1,0
7,25,120,71,80,3.000000,-1,0
0,25,120,71,80,2.000000,-1,0
1,25,120,71,80,2.000000,-1,0
3,25,120,71,80,1.000000,-1,0
1,26,120,71,80,1.000000,-1,0
1,29,120,71,80,2.000000,-1,0
3,29,120,71,80,2.000000,-1,0
7,34,120,71,80,1.000000,-1,0
5,34,120,71,80,2.000000,-1,0
3,49,120,71,80,2.000000,-1,0
1,49,120,71,80,1.000000,-1,0
7,49,120,71,80,2.000000,-1,0
5,49,120,71,80,2.000000,-1,0
4,50,120,71,80,2.000000,-1,0
2,50,120,71,80,1.000000,-1,0
0,50,120,71,80,1.000000,-1,0
6,50,120,71,80,2.000000,-1,0
2,39,71,120,81,1.000000,-1,1
2,40,71,120,81,2.000000,-1,1
5,40,71,120,81,4.000000,-1,1
6,40,71,120,81,2.000000,-1,1
2,41,71,120,81,1.000000,-1,1
0,41,71,120,81,2.000000,-1,1
6,41,71,120,81,2.000000,-1,1
4,41,71,120,81,2.000000,-1,1
3,41,71,120,81,1.000000,-1,1
3,42,71,120,81,3.000000,-1,1
4,42,71,120,81,2.000000,-1,1
7,42,71,120,81,3.000000,-1,1
2,43,71,120,81,1.000000,-1,1
3,46,71,120,81,1.000000,-1,1
6,46,71,120,81,1.000000,-1,1
7,46,71,120,81,2.000000,-1,1
0,46,71,120,81,2.000000,-1,1
3,19,120,115,82,1.000000,-1,1
4,19,120,115,82,4.000000,-1,1
5,19,120,115,82,2.000000,-1,1
3,41,120,115,82,1.000000,-1,1
1,41,120,115,82,2.000000,-1,1
7,41,120,115,82,2.000000,-1,1
5,41,120,115,82,2.000000,-1,1
6,41,120,115,82,1.000000,-1,1
6,42,120,115,82,3.000000,-1,1
7,42,120,115,82,2.000000,-1,1
0,42,120,115,82,3.000000,-1,1
2,49,115,120,83,2.000000,-1,2
0,49,115,120,83,2.000000,-1,2
6,49,115,120,83,2.000000,-1,2
4,49,115,120,83,2.000000,-1,2
3,50,115,120,83,2.000000,-1,2
1,50,115,120,83,1.000000,-1,2
7,50,115,120,83,1.000000,-1,2
5,50,115,120,83,2.000000,-1,2
2,45,72,123,89,1.000000,-1,1
4,39,132,160,96,1.000000,-1,3
4,40,132,160,96,2.000000,-1,3
7,40,132,160,96,3.000000,-1,3
0,40,132,160,96,2.000000,-1,3
5,43,132,160,96,1.000000,-1,3
5,46,132,160,96,1.000000,-1,3
0,46,132,160,96,1.000000,-1,3
1,46,132,160,96,2.000000,-1,3
2,46,132,160,96,2.000000,-1,3
4,15,160,132,97,4.000000,-1,2
6,15,160,132,97,4.000000,-1,2
7,16,160,132,97,1.000000,-1,2
0,16,160,132,97,5.000000,-1,2
1,16,160,132,97,1.000000,-1,2
0,17,160,132,97,1.000000,-1,2
1,18,160,132,97,1.000000,-1,2
1,19,160,132,97,1.000000,-1,2
2,19,160,132,97,6.000000,-1,2
5,25,160,132,97,3.000000,-1,2
6,25,160,132,97,2.000000,-1,2
7,25,160,132,97,2.000000,-1,2
1,25,160,132,97,1.000000,-1,2
7,26,160,132,97,1.000000,-1,2
7,29,160,132,97,2.000000,-1,2
1,29,160,132,97,2.000000,-1,2
5,34,160,132,97,1.000000,-1,2
3,34,160,132,97,2.000000,-1,2
5,15,132,120,98,4.000000,-1,2
7,15,132,120,98,4.000000,-1,2
0,16,132,120,98,1.000000,-1,2
1,16,132,120,98,5.000000,-1,2
2,16,132,120,98,1.000000,-1,2
1,17,132,120,98,1.000000,-1,2
2,18,132,120,98,1.000000,-1,2
2,19,132,120,98,1.000000,-1,2
3,19,132,120,98,6.000000,-1,2
6,25,132,120,98,3.000000,-1,2
7,25,132,120,98,2.000000,-1,2
0,25,132,120,98,2.000000,-1,2
2,25,132,120,98,1.000000,-1,2
0,26,132,120,98,1.000000,-1,2
0,29,132,120,98,2.000000,-1,2
2,29,132,120,98,2.000000,-1,2
6,34,132,120,98,1.000000,-1,2
4,34,132,120,98,2.000000,-1,2
3,39,120,132,99,1.000000,-1,2
3,40,120,132,99,2.000000,-1,2
6,40,120,132,99,3.000000,-1,2
7,40,120,132,99,2.000000,-1,2
4,43,120,132,99,1.000000,-1,2
4,46,120,132,99,1.000000,-1,2
7,46,120,132,99,1.000000,-1,2
0,46,120,132,99,2.000000,-1,2
1,46,120,132,99,2.000000,-1,2
4,45,140,164,112,1.000000,-1,3
3,45,123,140,115,1.000000,-1,2
