# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
3,10,5,1,7,6.000000,-1,0
7,10,5,1,7,6.000000,-1,0
4,10,5,1,7,6.000000,-1,0
0,10,5,1,7,6.000000,-1,0
5,10,5,1,7,6.000000,-1,0
1,10,5,1,7,6.000000,-1,0
6,10,5,1,7,5.000000,-1,0
0,17,5,1,7,11.000000,-1,0
2,17,5,1,7,11.000000,-1,0
4,17,5,1,7,11.000000,-1,0
6,17,5,1,7,11.000000,-1,0
1,17,5,1,7,11.000000,-1,0
3,17,5,1,7,11.000000,-1,0
5,17,5,1,7,11.000000,-1,0
7,17,5,1,7,5.000000,-1,0
6,26,5,1,7,1.000000,-1,0
7,26,5,1,7,2.000000,-1,0
7,26,5,1,7,2.000000,-1,0
2,26,5,1,7,2.000000,-1,0
2,26,5,1,7,1.000000,-1,0
2,0,2,3,8,10.000000,-1,1
5,0,2,3,8,10.000000,-1,1
0,0,2,3,8,10.000000,-1,1
3,0,2,3,8,10.000000,-1,1
6,0,2,3,8,10.000000,-1,1
1,0,2,3,8,10.000000,-1,1
4,0,2,3,8,10.000000,-1,1
7,0,2,3,8,4.000000,-1,1
1,11,2,3,8,6.000000,-1,1
3,11,2,3,8,6.000000,-1,1
5,11,2,3,8,6.000000,-1,1
7,11,2,3,8,6.000000,-1,1
1,11,2,3,8,6.000000,-1,1
3,11,2,3,8,6.000000,-1,1
5,11,2,3,8,5.000000,-1,1
1,15,2,3,8,8.000000,-1,1
6,15,2,3,8,8.000000,-1,1
3,15,2,3,8,8.000000,-1,1
0,15,2,3,8,8.000000,-1,1
5,15,2,3,8,8.000000,-1,1
2,15,2,3,8,8.000000,-1,1
7,15,2,3,8,8.000000,-1,1
4,15,2,3,8,2.000000,-1,1
4,29,2,3,8,10.000000,-1,1
7,29,2,3,8,7.000000,-1,1
4,29,2,3,8,7.000000,-1,1
0,29,2,3,8,8.000000,-1,1
6,29,2,3,8,10.000000,-1,1
1,29,2,3,8,1.000000,-1,1
6,29,2,3,8,3.000000,-1,1
2,29,2,3,8,9.000000,-1,1
7,29,2,3,8,1.000000,-1,1
3,8,3,2,9,11.000000,-1,0
7,8,3,2,9,11.000000,-1,0
3,8,3,2,9,4.000000,-1,0
7,8,3,2,9,4.000000,-1,0
4,8,3,2,9,11.000000,-1,0
0,8,3,2,9,11.000000,-1,0
4,8,3,2,9,4.000000,-1,0
0,8,3,2,9,2.000000,-1,0
5,8,3,2,9,11.000000,-1,0
1,8,3,2,9,7.000000,-1,0
0,18,3,2,9,11.000000,-1,0
1,18,3,2,9,11.000000,-1,0
2,18,3,2,9,11.000000,-1,0
3,18,3,2,9,11.000000,-1,0
4,18,3,2,9,11.000000,-1,0
5,18,3,2,9,11.000000,-1,0
6,18,3,2,9,11.000000,-1,0
7,18,3,2,9,5.000000,-1,0
5,21,3,2,9,5.000000,-1,0
1,21,3,2,9,6.000000,-1,0
6,21,3,2,9,6.000000,-1,0
2,21,3,2,9,6.000000,-1,0
6,21,3,2,9,6.000000,-1,0
2,21,3,2,9,1.000000,-1,0
6,21,3,2,9,3.000000,-1,0
6,21,3,2,9,1.000000,-1,0
0,22,3,2,9,8.000000,-1,0
5,22,3,2,9,6.000000,-1,0
2,22,3,2,9,8.000000,-1,0
7,22,3,2,9,8.000000,-1,0
6,22,3,2,9,6.000000,-1,0
3,22,3,2,9,7.000000,-1,0
0,22,3,2,9,1.000000,-1,0
7,22,3,2,9,5.000000,-1,0
1,22,3,2,9,8.000000,-1,0
1,22,3,2,9,1.000000,-1,0
1,22,2,6,10,8.000000,-1,2
6,22,2,6,10,6.000000,-1,2
3,22,2,6,10,8.000000,-1,2
0,22,2,6,10,8.000000,-1,2
7,22,2,6,10,6.000000,-1,2
4,22,2,6,10,7.000000,-1,2
2,22,2,6,10,1.000000,-1,2
2,22,2,6,10,5.000000,-1,2
2,22,2,6,10,2.000000,-1,2
4,22,2,6,10,1.000000,-1,2
0,2,6,2,11,6.000000,-1,0
2,2,6,2,11,6.000000,-1,0
4,2,6,2,11,6.000000,-1,0
6,2,6,2,11,6.000000,-1,0
0,2,6,2,11,6.000000,-1,0
2,2,6,2,11,6.000000,-1,0
4,2,6,2,11,5.000000,-1,0
0,11,6,2,11,6.000000,-1,0
2,11,6,2,11,6.000000,-1,0
4,11,6,2,11,6.000000,-1,0
6,11,6,2,11,6.000000,-1,0
0,11,6,2,11,6.000000,-1,0
2,11,6,2,11,6.000000,-1,0
4,11,6,2,11,5.000000,-1,0
2,20,6,2,11,1.000000,-1,0
6,20,6,2,11,6.000000,-1,0
3,20,6,2,11,3.000000,-1,0
7,20,6,2,11,6.000000,-1,0
4,20,6,2,11,3.000000,-1,0
1,20,6,2,11,5.000000,-1,0
5,20,6,2,11,5.000000,-1,0
3,20,6,2,11,1.000000,-1,0
7,20,6,2,11,1.000000,-1,0
3,29,6,2,11,10.000000,-1,0
6,29,6,2,11,7.000000,-1,0
3,29,6,2,11,7.000000,-1,0
7,29,6,2,11,8.000000,-1,0
5,29,6,2,11,10.000000,-1,0
0,29,6,2,11,1.000000,-1,0
5,29,6,2,11,9.000000,-1,0
1,29,6,2,11,9.000000,-1,0
5,29,6,2,11,1.000000,-1,0
2,15,3,7,12,8.000000,-1,1
7,15,3,7,12,8.000000,-1,1
4,15,3,7,12,8.000000,-1,1
1,15,3,7,12,8.000000,-1,1
6,15,3,7,12,8.000000,-1,1
3,15,3,7,12,8.000000,-1,1
0,15,3,7,12,8.000000,-1,1
5,15,3,7,12,2.000000,-1,1
2,8,7,3,13,11.000000,-1,0
6,8,7,3,13,11.000000,-1,0
2,8,7,3,13,4.000000,-1,0
6,8,7,3,13,4.000000,-1,0
3,8,7,3,13,11.000000,-1,0
7,8,7,3,13,11.000000,-1,0
3,8,7,3,13,4.000000,-1,0
7,8,7,3,13,2.000000,-1,0
4,8,7,3,13,11.000000,-1,0
0,8,7,3,13,7.000000,-1,0
4,21,7,3,13,5.000000,-1,0
0,21,7,3,13,6.000000,-1,0
5,21,7,3,13,6.000000,-1,0
1,21,7,3,13,6.000000,-1,0
5,21,7,3,13,6.000000,-1,0
1,21,7,3,13,1.000000,-1,0
5,21,7,3,13,3.000000,-1,0
5,21,7,3,13,1.000000,-1,0
1,4,4,5,14,10.000000,-1,1
4,4,4,5,14,10.000000,-1,1
7,4,4,5,14,10.000000,-1,1
2,4,4,5,14,10.000000,-1,1
5,4,4,5,14,10.000000,-1,1
0,4,4,5,14,10.000000,-1,1
3,4,4,5,14,10.000000,-1,1
6,4,4,5,14,4.000000,-1,1
0,16,4,5,14,1.000000,-1,1
1,16,4,5,14,1.000000,-1,1
2,16,4,5,14,1.000000,-1,1
3,16,4,5,14,1.000000,-1,1
4,16,4,5,14,1.000000,-1,1
5,16,4,5,14,1.000000,-1,1
6,16,4,5,14,2.000000,-1,1
7,16,4,5,14,1.000000,-1,1
2,1,5,4,15,6.000000,-1,1
7,1,5,4,15,6.000000,-1,1
4,1,5,4,15,6.000000,-1,1
1,1,5,4,15,6.000000,-1,1
6,1,5,4,15,6.000000,-1,1
3,1,5,4,15,6.000000,-1,1
0,1,5,4,15,5.000000,-1,1
3,6,5,4,15,7.000000,-1,1
7,6,5,4,15,7.000000,-1,1
4,6,5,4,15,7.000000,-1,1
0,6,5,4,15,8.000000,-1,1
5,6,5,4,15,8.000000,-1,1
1,6,5,4,15,7.000000,-1,1
5,6,5,4,15,5.000000,-1,1
2,6,5,4,15,2.000000,-1,1
3,1,4,8,16,6.000000,-1,2
0,1,4,8,16,6.000000,-1,2
5,1,4,8,16,6.000000,-1,2
2,1,4,8,16,6.000000,-1,2
7,1,4,8,16,6.000000,-1,2
4,1,4,8,16,6.000000,-1,2
1,1,4,8,16,5.000000,-1,2
0,23,4,8,16,9.000000,-1,2
4,23,4,8,16,9.000000,-1,2
1,23,4,8,16,10.000000,-1,2
6,23,4,8,16,10.000000,-1,2
2,23,4,8,16,9.000000,-1,2
7,23,4,8,16,9.000000,-1,2
5,23,4,8,16,9.000000,-1,2
3,23,4,8,16,9.000000,-1,2
0,4,8,4,17,10.000000,-1,0
3,4,8,4,17,10.000000,-1,0
6,4,8,4,17,10.000000,-1,0
1,4,8,4,17,10.000000,-1,0
4,4,8,4,17,10.000000,-1,0
7,4,8,4,17,10.000000,-1,0
2,4,8,4,17,10.000000,-1,0
5,4,8,4,17,4.000000,-1,0
0,27,8,4,17,10.000000,-1,0
4,27,8,4,17,10.000000,-1,0
1,27,8,4,17,10.000000,-1,0
5,27,8,4,17,11.000000,-1,0
2,27,8,4,17,10.000000,-1,0
6,27,8,4,17,10.000000,-1,0
3,27,8,4,17,10.000000,-1,0
7,27,8,4,17,10.000000,-1,0
5,27,8,4,17,1.000000,-1,0
2,4,5,6,18,10.000000,-1,2
5,4,5,6,18,10.000000,-1,2
0,4,5,6,18,10.000000,-1,2
3,4,5,6,18,10.000000,-1,2
6,4,5,6,18,10.000000,-1,2
1,4,5,6,18,10.000000,-1,2
4,4,5,6,18,10.000000,-1,2
7,4,5,6,18,4.000000,-1,2
2,6,6,5,19,8.000000,-1,1
6,6,6,5,19,8.000000,-1,1
2,6,6,5,19,7.000000,-1,1
7,6,6,5,19,8.000000,-1,1
3,6,6,5,19,8.000000,-1,1
0,6,6,5,19,8.000000,-1,1
4,6,6,5,19,8.000000,-1,1
0,6,6,5,19,2.000000,-1,1
1,9,6,5,19,10.000000,-1,1
3,9,6,5,19,10.000000,-1,1
5,9,6,5,19,10.000000,-1,1
7,9,6,5,19,10.000000,-1,1
1,9,6,5,19,8.000000,-1,1
4,9,6,5,19,10.000000,-1,1
6,9,6,5,19,10.000000,-1,1
0,9,6,5,19,4.000000,-1,1
5,26,6,5,19,2.000000,-1,1
5,26,6,5,19,2.000000,-1,1
5,26,6,5,19,2.000000,-1,1
0,26,6,5,19,2.000000,-1,1
0,26,6,5,19,1.000000,-1,1
0,24,5,9,20,9.000000,-1,3
4,24,5,9,20,9.000000,-1,3
1,24,5,9,20,9.000000,-1,3
5,24,5,9,20,9.000000,-1,3
2,24,5,9,20,9.000000,-1,3
6,24,5,9,20,9.000000,-1,3
3,24,5,9,20,9.000000,-1,3
7,24,5,9,20,3.000000,-1,3
2,10,9,5,21,6.000000,-1,0
6,10,9,5,21,6.000000,-1,0
3,10,9,5,21,6.000000,-1,0
7,10,9,5,21,6.000000,-1,0
4,10,9,5,21,6.000000,-1,0
0,10,9,5,21,6.000000,-1,0
5,10,9,5,21,5.000000,-1,0
2,7,6,7,22,2.000000,-1,2
5,7,6,7,22,2.000000,-1,2
0,7,6,7,22,2.000000,-1,2
3,7,6,7,22,2.000000,-1,2
6,7,6,7,22,1.000000,-1,2
0,25,6,7,22,7.000000,-1,2
2,25,6,7,22,7.000000,-1,2
4,25,6,7,22,8.000000,-1,2
6,25,6,7,22,8.000000,-1,2
1,25,6,7,22,8.000000,-1,2
3,25,6,7,22,7.000000,-1,2
5,25,6,7,22,7.000000,-1,2
7,25,6,7,22,6.000000,-1,2
0,3,7,6,23,8.000000,-1,1
3,3,7,6,23,8.000000,-1,1
6,3,7,6,23,8.000000,-1,1
1,3,7,6,23,8.000000,-1,1
4,3,7,6,23,8.000000,-1,1
7,3,7,6,23,8.000000,-1,1
2,3,7,6,23,8.000000,-1,1
5,3,7,6,23,2.000000,-1,1
1,6,7,6,23,8.000000,-1,1
5,6,7,6,23,8.000000,-1,1
1,6,7,6,23,7.000000,-1,1
6,6,7,6,23,8.000000,-1,1
2,6,7,6,23,8.000000,-1,1
7,6,7,6,23,8.000000,-1,1
3,6,7,6,23,8.000000,-1,1
7,6,7,6,23,2.000000,-1,1
0,12,7,6,23,8.000000,-1,1
3,12,7,6,23,7.000000,-1,1
6,12,7,6,23,7.000000,-1,1
2,12,7,6,23,7.000000,-1,1
5,12,7,6,23,8.000000,-1,1
0,12,7,6,23,7.000000,-1,1
4,12,7,6,23,8.000000,-1,1
7,12,7,6,23,5.000000,-1,1
4,12,7,6,23,1.000000,-1,1
4,26,7,6,23,2.000000,-1,1
4,26,7,6,23,2.000000,-1,1
4,26,7,6,23,2.000000,-1,1
5,26,7,6,23,2.000000,-1,1
5,26,7,6,23,1.000000,-1,1
1,3,6,10,24,8.000000,-1,3
4,3,6,10,24,8.000000,-1,3
7,3,6,10,24,8.000000,-1,3
2,3,6,10,24,8.000000,-1,3
5,3,6,10,24,8.000000,-1,3
0,3,6,10,24,8.000000,-1,3
3,3,6,10,24,8.000000,-1,3
6,3,6,10,24,2.000000,-1,3
1,12,6,10,24,8.000000,-1,3
4,12,6,10,24,7.000000,-1,3
7,12,6,10,24,7.000000,-1,3
3,12,6,10,24,7.000000,-1,3
6,12,6,10,24,8.000000,-1,3
1,12,6,10,24,6.000000,-1,3
5,12,6,10,24,8.000000,-1,3
0,12,6,10,24,5.000000,-1,3
5,12,6,10,24,1.000000,-1,3
2,22,6,10,24,8.000000,-1,3
7,22,6,10,24,6.000000,-1,3
4,22,6,10,24,7.000000,-1,3
2,22,6,10,24,6.000000,-1,3
0,22,6,10,24,6.000000,-1,3
5,22,6,10,24,5.000000,-1,3
3,22,6,10,24,1.000000,-1,3
3,22,6,10,24,5.000000,-1,3
3,22,6,10,24,1.000000,-1,3
6,22,6,10,24,1.000000,-1,3
1,7,10,6,25,2.000000,-1,0
4,7,10,6,25,2.000000,-1,0
7,7,10,6,25,2.000000,-1,0
2,7,10,6,25,2.000000,-1,0
5,7,10,6,25,1.000000,-1,0
0,9,10,6,25,10.000000,-1,0
2,9,10,6,25,10.000000,-1,0
4,9,10,6,25,10.000000,-1,0
6,9,10,6,25,10.000000,-1,0
0,9,10,6,25,10.000000,-1,0
2,9,10,6,25,10.000000,-1,0
5,9,10,6,25,10.000000,-1,0
7,9,10,6,25,4.000000,-1,0
1,20,10,6,25,5.000000,-1,0
5,20,10,6,25,6.000000,-1,0
2,20,10,6,25,3.000000,-1,0
6,20,10,6,25,6.000000,-1,0
3,20,10,6,25,6.000000,-1,0
0,20,10,6,25,5.000000,-1,0
4,20,10,6,25,5.000000,-1,0
1,20,10,6,25,1.000000,-1,0
6,20,10,6,25,1.000000,-1,0
1,29,10,6,25,10.000000,-1,0
5,29,10,6,25,8.000000,-1,0
1,29,10,6,25,7.000000,-1,0
6,29,10,6,25,8.000000,-1,0
3,29,10,6,25,10.000000,-1,0
7,29,10,6,25,10.000000,-1,0
3,29,10,6,25,9.000000,-1,0
7,29,10,6,25,9.000000,-1,0
4,29,10,6,25,3.000000,-1,0
3,15,7,11,26,8.000000,-1,2
0,15,7,11,26,8.000000,-1,2
5,15,7,11,26,8.000000,-1,2
2,15,7,11,26,8.000000,-1,2
7,15,7,11,26,8.000000,-1,2
4,15,7,11,26,8.000000,-1,2
1,15,7,11,26,8.000000,-1,2
6,15,7,11,26,2.000000,-1,2
1,25,7,11,26,7.000000,-1,2
3,25,7,11,26,7.000000,-1,2
5,25,7,11,26,7.000000,-1,2
7,25,7,11,26,7.000000,-1,2
2,25,7,11,26,7.000000,-1,2
4,25,7,11,26,7.000000,-1,2
6,25,7,11,26,7.000000,-1,2
0,25,7,11,26,6.000000,-1,2
0,6,11,7,27,8.000000,-1,0
4,6,11,7,27,8.000000,-1,0
0,6,11,7,27,8.000000,-1,0
5,6,11,7,27,8.000000,-1,0
1,6,11,7,27,8.000000,-1,0
6,6,11,7,27,8.000000,-1,0
2,6,11,7,27,8.000000,-1,0
6,6,11,7,27,2.000000,-1,0
1,8,11,7,27,11.000000,-1,0
5,8,11,7,27,11.000000,-1,0
1,8,11,7,27,4.000000,-1,0
5,8,11,7,27,4.000000,-1,0
2,8,11,7,27,11.000000,-1,0
6,8,11,7,27,11.000000,-1,0
2,8,11,7,27,4.000000,-1,0
6,8,11,7,27,2.000000,-1,0
3,8,11,7,27,11.000000,-1,0
7,8,11,7,27,7.000000,-1,0
3,21,11,7,27,5.000000,-1,0
7,21,11,7,27,6.000000,-1,0
4,21,11,7,27,6.000000,-1,0
0,21,11,7,27,6.000000,-1,0
4,21,11,7,27,6.000000,-1,0
0,21,11,7,27,1.000000,-1,0
4,21,11,7,27,3.000000,-1,0
3,21,11,7,27,2.000000,-1,0
1,10,8,9,28,6.000000,-1,1
5,10,8,9,28,6.000000,-1,1
2,10,8,9,28,6.000000,-1,1
6,10,8,9,28,6.000000,-1,1
3,10,8,9,28,6.000000,-1,1
7,10,8,9,28,6.000000,-1,1
4,10,8,9,28,5.000000,-1,1
4,1,8,12,30,6.000000,-1,2
1,1,8,12,30,6.000000,-1,2
6,1,8,12,30,6.000000,-1,2
3,1,8,12,30,6.000000,-1,2
0,1,8,12,30,6.000000,-1,2
5,1,8,12,30,6.000000,-1,2
2,1,8,12,30,5.000000,-1,2
0,13,8,12,30,10.000000,-1,2
2,13,8,12,30,10.000000,-1,2
4,13,8,12,30,10.000000,-1,2
6,13,8,12,30,10.000000,-1,2
0,13,8,12,30,8.000000,-1,2
2,13,8,12,30,9.000000,-1,2
4,13,8,12,30,8.000000,-1,2
6,13,8,12,30,8.000000,-1,2
1,13,8,12,30,1.000000,-1,2
1,23,8,12,30,9.000000,-1,2
5,23,8,12,30,9.000000,-1,2
3,23,8,12,30,10.000000,-1,2
7,23,8,12,30,10.000000,-1,2
3,23,8,12,30,8.000000,-1,2
1,23,8,12,30,8.000000,-1,2
7,23,8,12,30,9.000000,-1,2
5,23,8,12,30,9.000000,-1,2
0,10,12,8,31,6.000000,-1,0
4,10,12,8,31,6.000000,-1,0
1,10,12,8,31,6.000000,-1,0
5,10,12,8,31,6.000000,-1,0
2,10,12,8,31,6.000000,-1,0
6,10,12,8,31,6.000000,-1,0
3,10,12,8,31,5.000000,-1,0
1,19,9,10,32,10.000000,-1,2
3,19,9,10,32,10.000000,-1,2
5,19,9,10,32,10.000000,-1,2
7,19,9,10,32,10.000000,-1,2
2,19,9,10,32,10.000000,-1,2
4,19,9,10,32,10.000000,-1,2
6,19,9,10,32,10.000000,-1,2
0,19,9,10,32,4.000000,-1,2
1,24,9,10,32,8.000000,-1,2
5,24,9,10,32,8.000000,-1,2
2,24,9,10,32,8.000000,-1,2
6,24,9,10,32,8.000000,-1,2
3,24,9,10,32,8.000000,-1,2
7,24,9,10,32,8.000000,-1,2
4,24,9,10,32,8.000000,-1,2
0,24,9,10,32,3.000000,-1,2
2,3,10,9,33,8.000000,-1,1
5,3,10,9,33,8.000000,-1,1
0,3,10,9,33,8.000000,-1,1
3,3,10,9,33,8.000000,-1,1
6,3,10,9,33,8.000000,-1,1
1,3,10,9,33,8.000000,-1,1
4,3,10,9,33,8.000000,-1,1
7,3,10,9,33,2.000000,-1,1
0,5,10,9,33,9.000000,-1,1
3,5,10,9,33,9.000000,-1,1
6,5,10,9,33,9.000000,-1,1
1,5,10,9,33,9.000000,-1,1
4,5,10,9,33,9.000000,-1,1
7,5,10,9,33,9.000000,-1,1
2,5,10,9,33,9.000000,-1,1
5,5,10,9,33,3.000000,-1,1
3,22,10,9,33,6.000000,-1,1
0,22,10,9,33,6.000000,-1,1
5,22,10,9,33,7.000000,-1,1
4,22,10,9,33,6.000000,-1,1
1,22,10,9,33,6.000000,-1,1
6,22,10,9,33,5.000000,-1,1
5,22,10,9,33,1.000000,-1,1
5,22,10,9,33,4.000000,-1,1
6,22,10,9,33,1.000000,-1,1
7,22,10,9,33,1.000000,-1,1
1,5,9,13,34,9.000000,-1,3
4,5,9,13,34,9.000000,-1,3
7,5,9,13,34,9.000000,-1,3
2,5,9,13,34,9.000000,-1,3
5,5,9,13,34,9.000000,-1,3
0,5,9,13,34,9.000000,-1,3
3,5,9,13,34,9.000000,-1,3
6,5,9,13,34,3.000000,-1,3
4,22,9,13,34,6.000000,-1,3
1,22,9,13,34,6.000000,-1,3
6,22,9,13,34,7.000000,-1,3
5,22,9,13,34,6.000000,-1,3
2,22,9,13,34,6.000000,-1,3
7,22,9,13,34,5.000000,-1,3
6,22,9,13,34,1.000000,-1,3
6,22,9,13,34,4.000000,-1,3
7,22,9,13,34,1.000000,-1,3
0,22,9,13,34,1.000000,-1,3
0,28,9,13,34,11.000000,-1,3
1,28,9,13,34,11.000000,-1,3
2,28,9,13,34,11.000000,-1,3
3,28,9,13,34,11.000000,-1,3
4,28,9,13,34,11.000000,-1,3
5,28,9,13,34,11.000000,-1,3
6,28,9,13,34,11.000000,-1,3
7,28,9,13,34,5.000000,-1,3
0,19,13,9,35,10.000000,-1,0
2,19,13,9,35,10.000000,-1,0
4,19,13,9,35,10.000000,-1,0
6,19,13,9,35,10.000000,-1,0
1,19,13,9,35,10.000000,-1,0
3,19,13,9,35,10.000000,-1,0
5,19,13,9,35,10.000000,-1,0
7,19,13,9,35,4.000000,-1,0
2,24,10,11,36,8.000000,-1,2
6,24,10,11,36,8.000000,-1,2
3,24,10,11,36,8.000000,-1,2
7,24,10,11,36,8.000000,-1,2
4,24,10,11,36,8.000000,-1,2
0,24,10,11,36,8.000000,-1,2
5,24,10,11,36,8.000000,-1,2
1,24,10,11,36,3.000000,-1,2
2,12,10,14,38,8.000000,-1,3
5,12,10,14,38,7.000000,-1,3
0,12,10,14,38,7.000000,-1,3
4,12,10,14,38,7.000000,-1,3
7,12,10,14,38,8.000000,-1,3
3,12,10,14,38,6.000000,-1,3
6,12,10,14,38,8.000000,-1,3
1,12,10,14,38,5.000000,-1,3
0,12,10,14,38,1.000000,-1,3
0,7,14,10,39,2.000000,-1,0
3,7,14,10,39,2.000000,-1,0
6,7,14,10,39,2.000000,-1,0
1,7,14,10,39,2.000000,-1,0
4,7,14,10,39,1.000000,-1,0
0,20,14,10,39,5.000000,-1,0
4,20,14,10,39,6.000000,-1,0
1,20,14,10,39,5.000000,-1,0
5,20,14,10,39,6.000000,-1,0
2,20,14,10,39,6.000000,-1,0
7,20,14,10,39,6.000000,-1,0
3,20,14,10,39,5.000000,-1,0
7,20,14,10,39,1.000000,-1,0
5,20,14,10,39,1.000000,-1,0
4,15,11,15,40,8.000000,-1,2
1,15,11,15,40,8.000000,-1,2
6,15,11,15,40,8.000000,-1,2
3,15,11,15,40,8.000000,-1,2
0,15,11,15,40,8.000000,-1,2
5,15,11,15,40,8.000000,-1,2
2,15,11,15,40,8.000000,-1,2
7,15,11,15,40,2.000000,-1,2
3,24,11,15,40,8.000000,-1,2
7,24,11,15,40,8.000000,-1,2
4,24,11,15,40,8.000000,-1,2
0,24,11,15,40,8.000000,-1,2
5,24,11,15,40,8.000000,-1,2
1,24,11,15,40,8.000000,-1,2
6,24,11,15,40,8.000000,-1,2
2,24,11,15,40,3.000000,-1,2
0,8,15,11,41,11.000000,-1,0
4,8,15,11,41,11.000000,-1,0
0,8,15,11,41,5.000000,-1,0
4,8,15,11,41,5.000000,-1,0
1,8,15,11,41,11.000000,-1,0
5,8,15,11,41,11.000000,-1,0
1,8,15,11,41,5.000000,-1,0
5,8,15,11,41,5.000000,-1,0
2,8,15,11,41,11.000000,-1,0
6,8,15,11,41,7.000000,-1,0
2,21,15,11,41,5.000000,-1,0
6,21,15,11,41,6.000000,-1,0
3,21,15,11,41,6.000000,-1,0
7,21,15,11,41,6.000000,-1,0
3,21,15,11,41,6.000000,-1,0
7,21,15,11,41,6.000000,-1,0
3,21,15,11,41,4.000000,-1,0
7,21,15,11,41,2.000000,-1,0
1,13,12,13,42,10.000000,-1,1
3,13,12,13,42,10.000000,-1,1
5,13,12,13,42,10.000000,-1,1
7,13,12,13,42,10.000000,-1,1
1,13,12,13,42,8.000000,-1,1
3,13,12,13,42,9.000000,-1,1
5,13,12,13,42,8.000000,-1,1
7,13,12,13,42,8.000000,-1,1
2,13,12,13,42,1.000000,-1,1
2,23,12,13,42,9.000000,-1,1
6,23,12,13,42,9.000000,-1,1
4,23,12,13,42,10.000000,-1,1
0,23,12,13,42,10.000000,-1,1
4,23,12,13,42,8.000000,-1,1
