534
147,7,44,26.0796,0.0001,8
148,7,46,5.1926,0.0001,1
149,7,48,26.0796,0.0001,8
150,7,49,5.1926,0.0001,1
153,8,12,5.1926,0.0001,1
158,8,31,5.1926,0.0001,1
161,8,34,5.1926,0.0001,1
163,8,37,5.1926,0.0001,1
166,8,43,26.0796,0.0001,8
167,8,44,5.1926,0.0001,1
170,8,48,26.0796,0.0001,8
171,8,49,5.1926,0.0001,1
173,9,27,5.1926,0.0001,1
177,9,36,5.1926,0.0001,1
179,9,45,5.1926,0.0001,1
180,10,12,5.1926,0.0001,1
181,10,14,5.1926,0.0001,1
182,10,15,5.1926,0.0001,1
183,10,18,5.1926,0.0001,1
184,10,19,5.1926,0.0001,1
185,10,20,5.1926,0.0001,1
186,10,21,5.1926,0.0001,1
187,10,22,5.1926,0.0001,1
188,10,24,5.1926,0.0001,1
190,10,30,5.1926,0.0001,1
192,10,32,5.1926,0.0001,1
193,10,34,5.1926,0.0001,1
199,10,46,25.8458,0.00906518,8
201,10,49,5.1926,0.0001,1
202,11,26,26.0796,0.0001,8
206,11,47,26.0796,0.0001,8
208,12,14,26.0796,0.0001,8
212,12,20,26.0796,0.0001,8
216,12,30,5.1926,0.0001,1
217,12,31,5.1926,0.0001,1
218,12,32,5.1926,0.0001,1
220,12,34,26.0796,0.0001,8
222,12,37,5.1926,0.0001,1
227,12,43,5.1926,0.0001,1
229,12,46,26.0796,0.0001,8
230,12,48,5.1926,0.0001,1
231,12,49,26.0796,0.0001,8
232,13,16,26.0796,0.0001,8
233,13,17,26.0796,0.0001,8
235,13,23,5.1926,0.0001,1
236,13,25,26.0796,0.0001,8
243,13,38,5.1926,0.0001,1
244,13,39,5.1926,0.0001,1
245,13,42,5.1926,0.0001,1
246,13,50,5.1926,0.0001,1
248,14,18,5.1926,0.0001,1
250,14,20,26.0796,0.0001,8
255,14,30,26.0796,0.0001,8
256,14,31,5.1926,0.0001,1
257,14,32,5.1926,0.0001,1
259,14,34,26.0796,0.0001,8
261,14,37,5.1926,0.0001,1
265,14,43,5.1926,0.0001,1
267,14,46,26.0796,0.0001,8
268,14,48,5.1926,0.0001,1
269,14,49,26.0796,0.0001,8
270,15,18,26.0796,0.0001,8
271,15,19,5.1926,0.0001,1
273,15,21,26.0796,0.0001,8
274,15,22,26.0796,0.0001,8
275,15,24,26.0796,0.0001,8
276,15,28,25.4345,0.0248355,8
278,15,32,5.1926,0.0001,1
282,16,17,26.0796,0.0001,8
284,16,23,5.1926,0.0001,1
285,16,25,26.0796,0.0001,8
293,16,39,5.1926,0.0001,1
294,16,42,5.1926,0.0001,1
296,16,50,5.1926,0.0001,1
298,17,23,5.1926,0.0001,1
299,17,25,26.0796,0.0001,8
303,17,33,5.16258,0.00588077,1
308,17,39,5.1926,0.0001,1
309,17,42,5.1926,0.0001,1
312,18,19,5.1926,0.0001,1
314,18,21,26.0796,0.0001,8
315,18,22,26.0796,0.0001,8
316,18,24,5.1926,0.0001,1
317,18,28,5.1926,0.0001,1
319,18,32,26.0796,0.0001,8
320,18,34,4.95839,0.0451997,1
321,18,41,5.1926,0.0001,1
322,18,46,5.1926,0.0001,1
325,19,21,5.1926,0.0001,1
326,19,22,26.0796,0.0001,8
327,19,24,5.1926,0.0001,1
330,19,32,5.1926,0.0001,1
341,20,30,26.0796,0.0001,8
342,20,31,5.1926,0.0001,1
343,20,32,5.1926,0.0001,1
345,20,34,5.1926,0.0001,1
347,20,37,5.1926,0.0001,1
348,20,39,5.1926,0.0001,1
351,20,43,5.1926,0.0001,1
353,20,46,5.1926,0.0001,1
354,20,48,5.1926,0.0001,1
355,20,49,26.0796,0.0001,8
356,21,22,26.0796,0.0001,8
357,21,24,26.0796,0.0001,8
358,21,28,26.0796,0.0001,8
360,21,32,5.1926,0.0001,1
362,21,41,4.78379,0.0788216,1
365,22,24,26.0796,0.0001,8
366,22,28,5.1926,0.0001,1
368,22,32,5.1926,0.0001,1
373,23,25,20.3359,0.220314,8
374,23,29,5.1926,0.0001,1
377,23,33,5.1926,0.0001,1
378,23,35,5.1926,0.0001,1
381,23,39,5.1926,0.0001,1
383,23,42,26.0796,0.0001,8
384,23,45,5.1926,0.0001,1
385,24,28,5.1926,0.0001,1
387,24,32,5.1926,0.0001,1
394,25,33,5.1926,0.0001,1
399,25,39,5.1926,0.0001,1
400,25,42,21.2217,0.186356,8
404,26,40,5.1926,0.0001,1
408,26,47,26.0796,0.0001,8
411,27,36,5.1926,0.0001,1
413,28,32,5.1926,0.0001,1
415,28,41,5.1926,0.0001,1
419,29,36,26.0796,0.0001,8
421,29,45,5.1926,0.0001,1
422,30,31,5.1926,0.0001,1
425,30,34,5.1926,0.0001,1
427,30,37,5.1926,0.0001,1
428,30,39,5.1926,0.0001,1
430,30,42,5.1926,0.0001,1
433,30,46,5.1926,0.0001,1
435,30,49,5.1926,0.0001,1
438,31,33,5.1926,0.0001,1
439,31,34,5.1926,0.0001,1
440,31,35,5.1926,0.0001,1
441,31,37,26.0796,0.0001,8
442,31,39,5.1926,0.0001,1
444,31,42,5.1926,0.0001,1
445,31,43,5.1926,0.0001,1
449,31,48,5.1926,0.0001,1
450,31,49,5.1926,0.0001,1
451,32,34,5.1926,0.0001,1
453,32,41,5.1926,0.0001,1
456,32,46,25.884,0.00760036,8
458,32,49,5.1926,0.0001,1
459,33,35,26.0796,0.0001,8
461,33,37,5.1926,0.0001,1
462,33,39,5.1926,0.0001,1
463,33,40,4.85156,0.0657711,1
464,33,42,5.1926,0.0001,1
466,33,45,5.1926,0.0001,1
470,34,37,5.1926,0.0001,1
472,34,41,5.1926,0.0001,1
473,34,43,5.1926,0.0001,1
474,34,44,5.1926,0.0001,1
475,34,46,26.0796,0.0001,8
476,34,48,5.1926,0.0001,1
477,34,49,26.0796,0.0001,8
479,35,37,5.1926,0.0001,1
480,35,39,5.1926,0.0001,1
481,35,40,5.1926,0.0001,1
482,35,42,5.1926,0.0001,1
483,35,43,4.91505,0.0535451,1
484,35,45,5.1926,0.0001,1
489,36,45,5.1926,0.0001,1
490,37,39,5.1926,0.0001,1
492,37,42,5.1926,0.0001,1
493,37,43,5.1926,0.0001,1
496,37,46,4.87808,0.0606645,1
497,37,48,5.1926,0.0001,1
498,37,49,5.1926,0.0001,1
501,38,50,5.1926,0.0001,1
502,39,42,26.0796,0.0001,8
508,40,43,5.11902,0.0142679,1
510,40,45,5.1926,0.0001,1
511,40,47,5.1926,0.0001,1
516,41,46,5.1926,0.0001,1
522,43,44,5.1926,0.0001,1
523,43,46,5.12767,0.012603,1
525,43,48,26.0796,0.0001,8
526,43,49,5.1926,0.0001,1
529,44,48,5.1926,0.0001,1
530,44,49,5.1926,0.0001,1
531,46,48,5.1926,0.0001,1
532,46,49,5.1926,0.0001,1
534,48,49,5.1926,0.0001,1
548,50,1,26.0796,0.0001,8
550,5,2,5.1926,0.0001,1
553,8,2,5.1926,0.0001,1
556,12,2,5.1926,0.0001,1
560,20,2,5.1926,0.0001,1
564,30,2,5.1926,0.0001,1
565,31,2,26.0796,0.0001,8
566,33,2,5.1926,0.0001,1
568,35,2,26.0796,0.0001,8
569,37,2,26.0796,0.0001,8
571,40,2,5.1926,0.0001,1
573,43,2,5.1926,0.0001,1
578,48,2,5.1926,0.0001,1
579,49,2,5.1926,0.0001,1
581,13,3,5.1926,0.0001,1
582,16,3,5.1926,0.0001,1
583,17,3,5.1926,0.0001,1
584,23,3,5.1926,0.0001,1
585,25,3,5.1926,0.0001,1
586,29,3,5.1926,0.0001,1
594,10,4,26.0796,0.0001,8
595,12,4,5.1926,0.0001,1
597,14,4,5.1926,0.0001,1
600,18,4,5.1926,0.0001,1
601,19,4,26.0796,0.0001,8
602,20,4,5.1926,0.0001,1
603,21,4,5.1926,0.0001,1
604,22,4,5.1926,0.0001,1
605,24,4,5.15435,0.00746523,1
607,30,4,5.1926,0.0001,1
609,32,4,5.1926,0.0001,1
610,34,4,5.1926,0.0001,1
616,46,4,5.1926,0.0001,1
622,8,5,5.1926,0.0001,1
623,10,5,5.1926,0.0001,1
624,12,5,26.0796,0.0001,8
625,14,5,5.1926,0.0001,1
630,20,5,26.0796,0.0001,8
633,30,5,19.2939,0.260268,8
634,31,5,26.0796,0.0001,8
637,34,5,5.1926,0.0001,1
638,35,5,5.1926,0.0001,1
639,37,5,26.0796,0.0001,8
640,39,5,5.1926,0.0001,1
644,43,5,5.1926,0.0001,1
647,46,5,5.1926,0.0001,1
648,48,5,5.1926,0.0001,1
649,49,5,26.0796,0.0001,8
653,17,6,5.1926,0.0001,1
654,23,6,25.8709,0.00810123,8
655,25,6,5.1926,0.0001,1
656,29,6,5.1926,0.0001,1
659,33,6,26.0796,0.0001,8
660,35,6,5.1926,0.0001,1
661,36,6,5.1926,0.0001,1
665,42,6,5.1926,0.0001,1
666,45,6,26.0318,0.00193316,8
667,8,7,5.1926,0.0001,1
669,12,7,5.1926,0.0001,1
676,34,7,5.1926,0.0001,1
680,43,7,5.1926,0.0001,1
681,44,7,26.0796,0.0001,8
682,46,7,5.1926,0.0001,1
683,48,7,26.0796,0.0001,8
684,49,7,5.1926,0.0001,1
687,12,8,5.1926,0.0001,1
692,31,8,5.1926,0.0001,1
695,34,8,5.1926,0.0001,1
697,37,8,5.1926,0.0001,1
700,43,8,26.0796,0.0001,8
701,44,8,5.1926,0.0001,1
704,48,8,26.0796,0.0001,8
705,49,8,5.1926,0.0001,1
707,27,9,5.1926,0.0001,1
711,36,9,5.1926,0.0001,1
713,45,9,5.1926,0.0001,1
714,12,10,5.1926,0.0001,1
715,14,10,5.1926,0.0001,1
716,15,10,5.1926,0.0001,1
717,18,10,5.1926,0.0001,1
718,19,10,5.1926,0.0001,1
719,20,10,5.1926,0.0001,1
720,21,10,5.1926,0.0001,1
721,22,10,5.1926,0.0001,1
722,24,10,5.1926,0.0001,1
724,30,10,5.1926,0.0001,1
726,32,10,5.1926,0.0001,1
727,34,10,5.1926,0.0001,1
733,46,10,25.8458,0.00906518,8
735,49,10,5.1926,0.0001,1
736,26,11,26.0796,0.0001,8
740,47,11,26.0796,0.0001,8
742,14,12,26.0796,0.0001,8
746,20,12,26.0796,0.0001,8
750,30,12,5.1926,0.0001,1
751,31,12,5.1926,0.0001,1
752,32,12,5.1926,0.0001,1
754,34,12,26.0796,0.0001,8
756,37,12,5.1926,0.0001,1
761,43,12,5.1926,0.0001,1
763,46,12,26.0796,0.0001,8
764,48,12,5.1926,0.0001,1
765,49,12,26.0796,0.0001,8
766,16,13,26.0796,0.0001,8
767,17,13,26.0796,0.0001,8
769,23,13,5.1926,0.0001,1
770,25,13,26.0796,0.0001,8
777,38,13,5.1926,0.0001,1
778,39,13,5.1926,0.0001,1
779,42,13,5.1926,0.0001,1
780,50,13,5.1926,0.0001,1
782,18,14,5.1926,0.0001,1
784,20,14,26.0796,0.0001,8
789,30,14,26.0796,0.0001,8
790,31,14,5.1926,0.0001,1
791,32,14,5.1926,0.0001,1
793,34,14,26.0796,0.0001,8
795,37,14,5.1926,0.0001,1
799,43,14,5.1926,0.0001,1
801,46,14,26.0796,0.0001,8
802,48,14,5.1926,0.0001,1
803,49,14,26.0796,0.0001,8
804,18,15,26.0796,0.0001,8
805,19,15,5.1926,0.0001,1
807,21,15,26.0796,0.0001,8
808,22,15,26.0796,0.0001,8
809,24,15,26.0796,0.0001,8
810,28,15,25.4345,0.0248355,8
812,32,15,5.1926,0.0001,1
816,17,16,26.0796,0.0001,8
818,23,16,5.1926,0.0001,1
819,25,16,26.0796,0.0001,8
827,39,16,5.1926,0.0001,1
828,42,16,5.1926,0.0001,1
830,50,16,5.1926,0.0001,1
832,23,17,5.1926,0.0001,1
833,25,17,26.0796,0.0001,8
837,33,17,5.16258,0.00588077,1
842,39,17,5.1926,0.0001,1
843,42,17,5.1926,0.0001,1
846,19,18,5.1926,0.0001,1
848,21,18,26.0796,0.0001,8
849,22,18,26.0796,0.0001,8
850,24,18,5.1926,0.0001,1
851,28,18,5.1926,0.0001,1
853,32,18,26.0796,0.0001,8
854,34,18,4.95839,0.0451997,1
855,41,18,5.1926,0.0001,1
856,46,18,5.1926,0.0001,1
859,21,19,5.1926,0.0001,1
860,22,19,26.0796,0.0001,8
861,24,19,5.1926,0.0001,1
864,32,19,5.1926,0.0001,1
875,30,20,26.0796,0.0001,8
876,31,20,5.1926,0.0001,1
877,32,20,5.1926,0.0001,1
879,34,20,5.1926,0.0001,1
881,37,20,5.1926,0.0001,1
882,39,20,5.1926,0.0001,1
885,43,20,5.1926,0.0001,1
887,46,20,5.1926,0.0001,1
888,48,20,5.1926,0.0001,1
889,49,20,26.0796,0.0001,8
890,22,21,26.0796,0.0001,8
891,24,21,26.0796,0.0001,8
892,28,21,26.0796,0.0001,8
894,32,21,5.1926,0.0001,1
896,41,21,4.78379,0.0788216,1
899,24,22,26.0796,0.0001,8
900,28,22,5.1926,0.0001,1
902,32,22,5.1926,0.0001,1
907,25,23,20.3359,0.220314,8
908,29,23,5.1926,0.0001,1
911,33,23,5.1926,0.0001,1
912,35,23,5.1926,0.0001,1
915,39,23,5.1926,0.0001,1
917,42,23,26.0796,0.0001,8
918,45,23,5.1926,0.0001,1
919,28,24,5.1926,0.0001,1
921,32,24,5.1926,0.0001,1
928,33,25,5.1926,0.0001,1
933,39,25,5.1926,0.0001,1
934,42,25,21.2217,0.186356,8
938,40,26,5.1926,0.0001,1
942,47,26,26.0796,0.0001,8
945,36,27,5.1926,0.0001,1
947,32,28,5.1926,0.0001,1
949,41,28,5.1926,0.0001,1
953,36,29,26.0796,0.0001,8
955,45,29,5.1926,0.0001,1
956,31,30,5.1926,0.0001,1
959,34,30,5.1926,0.0001,1
961,37,30,5.1926,0.0001,1
962,39,30,5.1926,0.0001,1
964,42,30,5.1926,0.0001,1
967,46,30,5.1926,0.0001,1
969,49,30,5.1926,0.0001,1
972,33,31,5.1926,0.0001,1
973,34,31,5.1926,0.0001,1
974,35,31,5.1926,0.0001,1
975,37,31,26.0796,0.0001,8
976,39,31,5.1926,0.0001,1
978,42,31,5.1926,0.0001,1
979,43,31,5.1926,0.0001,1
983,48,31,5.1926,0.0001,1
984,49,31,5.1926,0.0001,1
985,34,32,5.1926,0.0001,1
987,41,32,5.1926,0.0001,1
990,46,32,25.884,0.00760036,8
992,49,32,5.1926,0.0001,1
993,35,33,26.0796,0.0001,8
995,37,33,5.1926,0.0001,1
996,39,33,5.1926,0.0001,1
997,40,33,4.85156,0.0657711,1
998,42,33,5.1926,0.0001,1
1000,45,33,5.1926,0.0001,1
1004,37,34,5.1926,0.0001,1
1006,41,34,5.1926,0.0001,1
1007,43,34,5.1926,0.0001,1
1008,44,34,5.1926,0.0001,1
1009,46,34,26.0796,0.0001,8
1010,48,34,5.1926,0.0001,1
1011,49,34,26.0796,0.0001,8
1013,37,35,5.1926,0.0001,1
1014,39,35,5.1926,0.0001,1
1015,40,35,5.1926,0.0001,1
1016,42,35,5.1926,0.0001,1
1017,43,35,4.91505,0.0535451,1
1018,45,35,5.1926,0.0001,1
1023,45,36,5.1926,0.0001,1
1024,39,37,5.1926,0.0001,1
1026,42,37,5.1926,0.0001,1
1027,43,37,5.1926,0.0001,1
1030,46,37,4.87808,0.0606645,1
1031,48,37,5.1926,0.0001,1
1032,49,37,5.1926,0.0001,1
1035,50,38,5.1926,0.0001,1
1036,42,39,26.0796,0.0001,8
1042,43,40,5.11902,0.0142679,1
1044,45,40,5.1926,0.0001,1
1045,47,40,5.1926,0.0001,1
1050,46,41,5.1926,0.0001,1
1056,44,43,5.1926,0.0001,1
1057,46,43,5.12767,0.012603,1
1059,48,43,26.0796,0.0001,8
1060,49,43,5.1926,0.0001,1
1063,48,44,5.1926,0.0001,1
1064,49,44,5.1926,0.0001,1
1065,48,46,5.1926,0.0001,1
1066,49,46,5.1926,0.0001,1
1068,49,48,5.1926,0.0001,1
