# time slot,request num,vertex1,vertex2,edge num,flow in slot,in port,out port
3,1,2,9,4,5.000000,-1,0
1,8,9,2,5,11.000000,-1,0
3,8,9,2,5,11.000000,-1,0
5,8,9,2,5,11.000000,-1,0
7,8,9,2,5,11.000000,-1,0
1,8,9,2,5,11.000000,-1,0
3,8,9,2,5,11.000000,-1,0
5,8,9,2,5,11.000000,-1,0
7,8,9,2,5,5.000000,-1,0
1,18,9,2,5,11.000000,-1,0
3,18,9,2,5,11.000000,-1,0
5,18,9,2,5,11.000000,-1,0
7,18,9,2,5,11.000000,-1,0
1,18,9,2,5,3.000000,-1,0
3,18,9,2,5,3.000000,-1,0
5,18,9,2,5,3.000000,-1,0
7,18,9,2,5,7.000000,-1,0
2,18,9,2,5,10.000000,-1,0
2,21,9,2,5,3.000000,-1,0
4,21,9,2,5,6.000000,-1,0
6,21,9,2,5,6.000000,-1,0
0,21,9,2,5,6.000000,-1,0
2,21,9,2,5,6.000000,-1,0
4,21,9,2,5,6.000000,-1,0
6,21,9,2,5,6.000000,-1,0
0,21,9,2,5,2.000000,-1,0
4,27,9,2,5,11.000000,-1,0
2,27,9,2,5,6.000000,-1,0
7,27,9,2,5,2.000000,-1,0
4,27,9,2,5,3.000000,-1,0
2,27,9,2,5,11.000000,-1,0
0,27,9,2,5,11.000000,-1,0
6,27,9,2,5,11.000000,-1,0
6,27,9,2,5,5.000000,-1,0
0,27,9,2,5,7.000000,-1,0
4,27,9,2,5,7.000000,-1,0
0,18,3,9,6,11.000000,-1,0
2,18,3,9,6,11.000000,-1,0
4,18,3,9,6,11.000000,-1,0
6,18,3,9,6,11.000000,-1,0
0,18,3,9,6,7.000000,-1,0
2,18,3,9,6,7.000000,-1,0
4,18,3,9,6,7.000000,-1,0
6,18,3,9,6,7.000000,-1,0
1,18,3,9,6,10.000000,-1,0
1,22,3,9,6,8.000000,-1,0
3,22,3,9,6,8.000000,-1,0
5,22,3,9,6,8.000000,-1,0
7,22,3,9,6,8.000000,-1,0
3,22,3,9,6,8.000000,-1,0
5,22,3,9,6,8.000000,-1,0
7,22,3,9,6,8.000000,-1,0
3,22,3,9,6,2.000000,-1,0
5,0,9,3,7,10.000000,-1,1
3,0,9,3,7,10.000000,-1,1
1,0,9,3,7,10.000000,-1,1
7,0,9,3,7,10.000000,-1,1
5,0,9,3,7,8.000000,-1,1
3,0,9,3,7,8.000000,-1,1
1,0,9,3,7,8.000000,-1,1
7,0,9,3,7,8.000000,-1,1
6,0,9,3,7,2.000000,-1,1
4,11,9,3,7,6.000000,-1,1
0,11,9,3,7,6.000000,-1,1
4,11,9,3,7,4.000000,-1,1
0,11,9,3,7,6.000000,-1,1
5,11,9,3,7,4.000000,-1,1
2,11,9,3,7,6.000000,-1,1
6,11,9,3,7,5.000000,-1,1
4,29,9,3,7,8.000000,-1,1
2,29,9,3,7,10.000000,-1,1
0,29,9,3,7,2.000000,-1,1
5,29,9,3,7,2.000000,-1,1
2,29,9,3,7,8.000000,-1,1
0,29,9,3,7,5.000000,-1,1
6,29,9,3,7,9.000000,-1,1
6,29,9,3,7,4.000000,-1,1
3,29,9,3,7,3.000000,-1,1
0,16,4,10,8,2.000000,-1,0
2,16,4,10,8,2.000000,-1,0
4,16,4,10,8,2.000000,-1,0
6,16,4,10,8,2.000000,-1,0
0,16,4,10,8,1.000000,-1,0
0,23,4,10,8,8.000000,-1,0
2,23,4,10,8,9.000000,-1,0
4,23,4,10,8,9.000000,-1,0
6,23,4,10,8,9.000000,-1,0
1,23,4,10,8,10.000000,-1,0
3,23,4,10,8,10.000000,-1,0
5,23,4,10,8,10.000000,-1,0
7,23,4,10,8,9.000000,-1,0
4,6,10,4,9,8.000000,-1,0
1,6,10,4,9,8.000000,-1,0
6,6,10,4,9,8.000000,-1,0
3,6,10,4,9,8.000000,-1,0
0,6,10,4,9,8.000000,-1,0
5,6,10,4,9,8.000000,-1,0
2,6,10,4,9,8.000000,-1,0
7,6,10,4,9,2.000000,-1,0
4,14,10,4,9,8.000000,-1,0
0,14,10,4,9,8.000000,-1,0
5,14,10,4,9,7.000000,-1,0
2,14,10,4,9,8.000000,-1,0
6,14,10,4,9,8.000000,-1,0
3,14,10,4,9,7.000000,-1,0
1,14,10,4,9,7.000000,-1,0
7,14,10,4,9,5.000000,-1,0
0,17,5,10,10,11.000000,-1,0
4,17,5,10,10,11.000000,-1,0
0,17,5,10,10,8.000000,-1,0
5,17,5,10,10,11.000000,-1,0
1,17,5,10,10,11.000000,-1,0
5,17,5,10,10,8.000000,-1,0
3,17,5,10,10,11.000000,-1,0
7,17,5,10,10,11.000000,-1,0
1,24,5,10,10,8.000000,-1,0
6,24,5,10,10,9.000000,-1,0
2,24,5,10,10,9.000000,-1,0
6,24,5,10,10,9.000000,-1,0
3,24,5,10,10,8.000000,-1,0
7,24,5,10,10,8.000000,-1,0
4,24,5,10,10,8.000000,-1,0
2,24,5,10,10,7.000000,-1,0
0,9,10,5,11,10.000000,-1,1
1,9,10,5,11,10.000000,-1,1
2,9,10,5,11,10.000000,-1,1
3,9,10,5,11,10.000000,-1,1
4,9,10,5,11,10.000000,-1,1
5,9,10,5,11,10.000000,-1,1
6,9,10,5,11,10.000000,-1,1
7,9,10,5,11,4.000000,-1,1
1,16,10,5,11,1.000000,-1,1
3,16,10,5,11,1.000000,-1,1
5,16,10,5,11,1.000000,-1,1
7,16,10,5,11,2.000000,-1,1
2,16,10,5,11,1.000000,-1,1
0,2,6,11,12,6.000000,-1,0
6,2,6,11,12,6.000000,-1,0
4,2,6,11,12,6.000000,-1,0
2,2,6,11,12,6.000000,-1,0
0,2,6,11,12,6.000000,-1,0
6,2,6,11,12,6.000000,-1,0
4,2,6,11,12,5.000000,-1,0
0,11,6,11,12,6.000000,-1,0
5,11,6,11,12,6.000000,-1,0
1,11,6,11,12,6.000000,-1,0
5,11,6,11,12,6.000000,-1,0
1,11,6,11,12,6.000000,-1,0
6,11,6,11,12,6.000000,-1,0
3,11,6,11,12,5.000000,-1,0
1,25,6,11,12,6.000000,-1,0
2,25,6,11,12,8.000000,-1,0
3,25,6,11,12,8.000000,-1,0
4,25,6,11,12,7.000000,-1,0
5,25,6,11,12,6.000000,-1,0
7,25,6,11,12,8.000000,-1,0
2,25,6,11,12,4.000000,-1,0
3,25,6,11,12,5.000000,-1,0
7,25,6,11,12,6.000000,-1,0
4,4,11,6,13,10.000000,-1,0
1,4,11,6,13,10.000000,-1,0
6,4,11,6,13,10.000000,-1,0
3,4,11,6,13,10.000000,-1,0
0,4,11,6,13,10.000000,-1,0
5,4,11,6,13,10.000000,-1,0
2,4,11,6,13,10.000000,-1,0
7,4,11,6,13,4.000000,-1,0
0,3,7,11,14,8.000000,-1,0
3,3,7,11,14,8.000000,-1,0
6,3,7,11,14,8.000000,-1,0
1,3,7,11,14,8.000000,-1,0
4,3,7,11,14,8.000000,-1,0
7,3,7,11,14,8.000000,-1,0
2,3,7,11,14,8.000000,-1,0
5,3,7,11,14,2.000000,-1,0
0,12,7,11,14,8.000000,-1,0
4,12,7,11,14,8.000000,-1,0
1,12,7,11,14,8.000000,-1,0
5,12,7,11,14,8.000000,-1,0
2,12,7,11,14,8.000000,-1,0
6,12,7,11,14,8.000000,-1,0
3,12,7,11,14,8.000000,-1,0
7,12,7,11,14,2.000000,-1,0
5,26,7,11,14,2.000000,-1,0
5,26,7,11,14,2.000000,-1,0
5,26,7,11,14,2.000000,-1,0
7,26,7,11,14,2.000000,-1,0
7,26,7,11,14,1.000000,-1,0
3,7,11,7,15,2.000000,-1,1
7,7,11,7,15,2.000000,-1,1
4,7,11,7,15,2.000000,-1,1
0,7,11,7,15,2.000000,-1,1
5,7,11,7,15,1.000000,-1,1
1,0,8,12,16,10.000000,-1,2
7,0,8,12,16,10.000000,-1,2
5,0,8,12,16,10.000000,-1,2
3,0,8,12,16,10.000000,-1,2
1,0,8,12,16,8.000000,-1,2
7,0,8,12,16,8.000000,-1,2
5,0,8,12,16,8.000000,-1,2
3,0,8,12,16,8.000000,-1,2
2,0,8,12,16,2.000000,-1,2
0,4,8,12,16,10.000000,-1,2
5,4,8,12,16,10.000000,-1,2
2,4,8,12,16,10.000000,-1,2
7,4,8,12,16,10.000000,-1,2
4,4,8,12,16,10.000000,-1,2
1,4,8,12,16,10.000000,-1,2
6,4,8,12,16,10.000000,-1,2
3,4,8,12,16,4.000000,-1,2
0,13,8,12,16,10.000000,-1,2
3,13,8,12,16,10.000000,-1,2
6,13,8,12,16,10.000000,-1,2
1,13,8,12,16,10.000000,-1,2
4,13,8,12,16,10.000000,-1,2
7,13,8,12,16,10.000000,-1,2
2,13,8,12,16,10.000000,-1,2
5,13,8,12,16,4.000000,-1,2
0,27,8,12,16,11.000000,-1,2
5,27,8,12,16,6.000000,-1,2
3,27,8,12,16,6.000000,-1,2
0,27,8,12,16,7.000000,-1,2
6,27,8,12,16,11.000000,-1,2
4,27,8,12,16,11.000000,-1,2
2,27,8,12,16,11.000000,-1,2
2,27,8,12,16,5.000000,-1,2
4,27,8,12,16,7.000000,-1,2
6,27,8,12,16,7.000000,-1,2
4,2,12,8,17,6.000000,-1,0
2,2,12,8,17,6.000000,-1,0
0,2,12,8,17,6.000000,-1,0
6,2,12,8,17,6.000000,-1,0
4,2,12,8,17,6.000000,-1,0
2,2,12,8,17,6.000000,-1,0
0,2,12,8,17,5.000000,-1,0
0,10,12,8,17,6.000000,-1,0
2,10,12,8,17,6.000000,-1,0
4,10,12,8,17,6.000000,-1,0
6,10,12,8,17,6.000000,-1,0
0,10,12,8,17,4.000000,-1,0
3,10,12,8,17,6.000000,-1,0
5,10,12,8,17,6.000000,-1,0
7,10,12,8,17,1.000000,-1,0
2,17,12,8,17,3.000000,-1,0
6,17,12,8,17,9.000000,-1,0
3,17,12,8,17,8.000000,-1,0
7,17,12,8,17,10.000000,-1,0
3,17,12,8,17,2.000000,-1,0
1,17,12,8,17,8.000000,-1,0
5,17,12,8,17,10.000000,-1,0
1,17,12,8,17,10.000000,-1,0
2,14,8,14,18,9.000000,-1,3
6,14,8,14,18,9.000000,-1,3
2,14,8,14,18,7.000000,-1,3
0,14,8,14,18,9.000000,-1,3
4,14,8,14,18,9.000000,-1,3
0,14,8,14,18,7.000000,-1,3
6,14,8,14,18,7.000000,-1,3
4,14,8,14,18,5.000000,-1,3
1,15,8,14,18,8.000000,-1,3
5,15,8,14,18,8.000000,-1,3
3,15,8,14,18,8.000000,-1,3
7,15,8,14,18,8.000000,-1,3
3,15,8,14,18,8.000000,-1,3
1,15,8,14,18,8.000000,-1,3
7,15,8,14,18,8.000000,-1,3
4,15,8,14,18,2.000000,-1,3
0,20,14,8,19,6.000000,-1,0
3,20,14,8,19,6.000000,-1,0
5,20,14,8,19,6.000000,-1,0
7,20,14,8,19,6.000000,-1,0
1,20,14,8,19,6.000000,-1,0
3,20,14,8,19,1.000000,-1,0
5,20,14,8,19,1.000000,-1,0
7,20,14,8,19,1.000000,-1,0
1,20,14,8,19,1.000000,-1,0
4,20,14,8,19,6.000000,-1,0
0,20,14,8,19,1.000000,-1,0
4,26,14,8,19,1.000000,-1,0
6,26,14,8,19,2.000000,-1,0
6,26,14,8,19,2.000000,-1,0
6,26,14,8,19,2.000000,-1,0
6,26,14,8,19,1.000000,-1,0
1,1,9,13,20,6.000000,-1,2
5,1,9,13,20,6.000000,-1,2
2,1,9,13,20,6.000000,-1,2
6,1,9,13,20,6.000000,-1,2
3,1,9,13,20,6.000000,-1,2
7,1,9,13,20,6.000000,-1,2
4,1,9,13,20,5.000000,-1,2
2,22,9,13,20,8.000000,-1,2
4,22,9,13,20,8.000000,-1,2
6,22,9,13,20,8.000000,-1,2
0,22,9,13,20,8.000000,-1,2
4,22,9,13,20,8.000000,-1,2
6,22,9,13,20,8.000000,-1,2
0,22,9,13,20,8.000000,-1,2
4,22,9,13,20,2.000000,-1,2
0,28,9,13,20,7.000000,-1,2
1,28,9,13,20,11.000000,-1,2
2,28,9,13,20,9.000000,-1,2
3,28,9,13,20,11.000000,-1,2
5,28,9,13,20,11.000000,-1,2
6,28,9,13,20,1.000000,-1,2
7,28,9,13,20,11.000000,-1,2
1,28,9,13,20,6.000000,-1,2
3,28,9,13,20,6.000000,-1,2
5,28,9,13,20,6.000000,-1,2
7,28,9,13,20,3.000000,-1,2
4,0,13,9,21,10.000000,-1,0
2,0,13,9,21,10.000000,-1,0
0,0,13,9,21,10.000000,-1,0
6,0,13,9,21,10.000000,-1,0
4,0,13,9,21,8.000000,-1,0
2,0,13,9,21,8.000000,-1,0
0,0,13,9,21,8.000000,-1,0
6,0,13,9,21,8.000000,-1,0
5,0,13,9,21,2.000000,-1,0
2,3,13,9,21,6.000000,-1,0
5,3,13,9,21,8.000000,-1,0
0,3,13,9,21,6.000000,-1,0
3,3,13,9,21,8.000000,-1,0
6,3,13,9,21,7.000000,-1,0
1,3,13,9,21,8.000000,-1,0
4,3,13,9,21,8.000000,-1,0
7,3,13,9,21,2.000000,-1,0
3,11,13,9,21,6.000000,-1,0
7,11,13,9,21,6.000000,-1,0
3,11,13,9,21,4.000000,-1,0
7,11,13,9,21,6.000000,-1,0
4,11,13,9,21,4.000000,-1,0
1,11,13,9,21,6.000000,-1,0
5,11,13,9,21,5.000000,-1,0
3,27,13,9,21,11.000000,-1,0
0,27,13,9,21,6.000000,-1,0
6,27,13,9,21,6.000000,-1,0
3,27,13,9,21,3.000000,-1,0
1,27,13,9,21,11.000000,-1,0
7,27,13,9,21,11.000000,-1,0
5,27,13,9,21,11.000000,-1,0
5,27,13,9,21,5.000000,-1,0
7,27,13,9,21,7.000000,-1,0
1,27,13,9,21,7.000000,-1,0
0,8,15,9,23,11.000000,-1,0
2,8,15,9,23,11.000000,-1,0
4,8,15,9,23,11.000000,-1,0
6,8,15,9,23,11.000000,-1,0
0,8,15,9,23,11.000000,-1,0
2,8,15,9,23,11.000000,-1,0
4,8,15,9,23,11.000000,-1,0
6,8,15,9,23,5.000000,-1,0
0,21,15,9,23,3.000000,-1,0
3,21,15,9,23,6.000000,-1,0
5,21,15,9,23,6.000000,-1,0
7,21,15,9,23,6.000000,-1,0
1,21,15,9,23,6.000000,-1,0
3,21,15,9,23,6.000000,-1,0
5,21,15,9,23,6.000000,-1,0
7,21,15,9,23,2.000000,-1,0
3,29,15,9,23,8.000000,-1,0
1,29,15,9,23,10.000000,-1,0
7,29,15,9,23,2.000000,-1,0
4,29,15,9,23,3.000000,-1,0
1,29,15,9,23,9.000000,-1,0
7,29,15,9,23,5.000000,-1,0
5,29,15,9,23,9.000000,-1,0
5,29,15,9,23,4.000000,-1,0
2,29,15,9,23,3.000000,-1,0
1,23,10,14,24,8.000000,-1,3
3,23,10,14,24,9.000000,-1,3
5,23,10,14,24,9.000000,-1,3
7,23,10,14,24,9.000000,-1,3
2,23,10,14,24,10.000000,-1,3
4,23,10,14,24,10.000000,-1,3
6,23,10,14,24,10.000000,-1,3
0,23,10,14,24,9.000000,-1,3
2,24,10,14,24,8.000000,-1,3
7,24,10,14,24,9.000000,-1,3
3,24,10,14,24,9.000000,-1,3
7,24,10,14,24,9.000000,-1,3
4,24,10,14,24,8.000000,-1,3
0,24,10,14,24,8.000000,-1,3
5,24,10,14,24,8.000000,-1,3
3,24,10,14,24,7.000000,-1,3
0,29,10,14,24,10.000000,-1,3
5,29,10,14,24,10.000000,-1,3
3,29,10,14,24,2.000000,-1,3
1,29,10,14,24,10.000000,-1,3
6,29,10,14,24,10.000000,-1,3
4,29,10,14,24,9.000000,-1,3
1,29,10,14,24,9.000000,-1,3
2,29,10,14,24,9.000000,-1,3
6,29,10,14,24,5.000000,-1,3
3,6,14,10,25,8.000000,-1,1
0,6,14,10,25,8.000000,-1,1
5,6,14,10,25,8.000000,-1,1
2,6,14,10,25,8.000000,-1,1
7,6,14,10,25,8.000000,-1,1
4,6,14,10,25,8.000000,-1,1
1,6,14,10,25,8.000000,-1,1
6,6,14,10,25,2.000000,-1,1
3,14,14,10,25,8.000000,-1,1
7,14,14,10,25,8.000000,-1,1
4,14,14,10,25,7.000000,-1,1
1,14,14,10,25,8.000000,-1,1
5,14,14,10,25,8.000000,-1,1
2,14,14,10,25,7.000000,-1,1
0,14,14,10,25,7.000000,-1,1
6,14,14,10,25,5.000000,-1,1
0,5,10,12,26,9.000000,-1,2
1,5,10,12,26,9.000000,-1,2
2,5,10,12,26,9.000000,-1,2
3,5,10,12,26,9.000000,-1,2
4,5,10,12,26,9.000000,-1,2
5,5,10,12,26,9.000000,-1,2
6,5,10,12,26,9.000000,-1,2
7,5,10,12,26,3.000000,-1,2
1,17,10,12,26,10.000000,-1,2
5,17,10,12,26,10.000000,-1,2
2,17,10,12,26,8.000000,-1,2
6,17,10,12,26,10.000000,-1,2
2,17,10,12,26,2.000000,-1,2
7,17,10,12,26,8.000000,-1,2
4,17,10,12,26,10.000000,-1,2
0,17,10,12,26,10.000000,-1,2
2,19,12,10,27,2.000000,-1,1
5,19,12,10,27,10.000000,-1,1
0,19,12,10,27,3.000000,-1,1
3,19,12,10,27,10.000000,-1,1
6,19,12,10,27,8.000000,-1,1
1,19,12,10,27,10.000000,-1,1
4,19,12,10,27,2.000000,-1,1
7,19,12,10,27,10.000000,-1,1
4,19,12,10,27,8.000000,-1,1
0,19,12,10,27,5.000000,-1,1
6,19,12,10,27,2.000000,-1,1
0,6,11,15,28,8.000000,-1,3
5,6,11,15,28,8.000000,-1,3
2,6,11,15,28,8.000000,-1,3
7,6,11,15,28,8.000000,-1,3
4,6,11,15,28,8.000000,-1,3
1,6,11,15,28,8.000000,-1,3
6,6,11,15,28,8.000000,-1,3
3,6,11,15,28,2.000000,-1,3
1,12,11,15,28,8.000000,-1,3
5,12,11,15,28,8.000000,-1,3
2,12,11,15,28,8.000000,-1,3
6,12,11,15,28,8.000000,-1,3
3,12,11,15,28,8.000000,-1,3
7,12,11,15,28,8.000000,-1,3
4,12,11,15,28,8.000000,-1,3
0,12,11,15,28,2.000000,-1,3
0,26,11,15,28,2.000000,-1,3
0,26,11,15,28,2.000000,-1,3
0,26,11,15,28,2.000000,-1,3
3,26,11,15,28,2.000000,-1,3
3,26,11,15,28,1.000000,-1,3
2,7,15,11,29,2.000000,-1,1
6,7,15,11,29,2.000000,-1,1
3,7,15,11,29,2.000000,-1,1
7,7,15,11,29,2.000000,-1,1
4,7,15,11,29,1.000000,-1,1
1,2,11,13,30,6.000000,-1,2
7,2,11,13,30,6.000000,-1,2
5,2,11,13,30,6.000000,-1,2
3,2,11,13,30,6.000000,-1,2
1,2,11,13,30,6.000000,-1,2
7,2,11,13,30,6.000000,-1,2
5,2,11,13,30,5.000000,-1,2
1,3,11,13,30,6.000000,-1,2
4,3,11,13,30,8.000000,-1,2
7,3,11,13,30,6.000000,-1,2
2,3,11,13,30,8.000000,-1,2
5,3,11,13,30,7.000000,-1,2
0,3,11,13,30,8.000000,-1,2
3,3,11,13,30,8.000000,-1,2
6,3,11,13,30,2.000000,-1,2
2,11,11,13,30,6.000000,-1,2
6,11,11,13,30,6.000000,-1,2
2,11,11,13,30,4.000000,-1,2
6,11,11,13,30,6.000000,-1,2
3,11,11,13,30,4.000000,-1,2
0,11,11,13,30,6.000000,-1,2
4,11,11,13,30,5.000000,-1,2
3,4,13,11,31,10.000000,-1,1
0,4,13,11,31,10.000000,-1,1
5,4,13,11,31,10.000000,-1,1
2,4,13,11,31,10.000000,-1,1
7,4,13,11,31,10.000000,-1,1
4,4,13,11,31,10.000000,-1,1
1,4,13,11,31,10.000000,-1,1
6,4,13,11,31,4.000000,-1,1
2,0,12,17,34,10.000000,-1,3
0,0,12,17,34,10.000000,-1,3
6,0,12,17,34,10.000000,-1,3
4,0,12,17,34,10.000000,-1,3
2,0,12,17,34,8.000000,-1,3
0,0,12,17,34,8.000000,-1,3
6,0,12,17,34,8.000000,-1,3
4,0,12,17,34,8.000000,-1,3
3,0,12,17,34,2.000000,-1,3
1,4,12,17,34,10.000000,-1,3
6,4,12,17,34,10.000000,-1,3
3,4,12,17,34,10.000000,-1,3
0,4,12,17,34,10.000000,-1,3
5,4,12,17,34,10.000000,-1,3
2,4,12,17,34,10.000000,-1,3
7,4,12,17,34,10.000000,-1,3
4,4,12,17,34,4.000000,-1,3
1,13,12,17,34,10.000000,-1,3
4,13,12,17,34,10.000000,-1,3
7,13,12,17,34,10.000000,-1,3
2,13,12,17,34,10.000000,-1,3
5,13,12,17,34,10.000000,-1,3
0,13,12,17,34,10.000000,-1,3
3,13,12,17,34,10.000000,-1,3
6,13,12,17,34,4.000000,-1,3
1,27,12,17,34,11.000000,-1,3
6,27,12,17,34,6.000000,-1,3
4,27,12,17,34,6.000000,-1,3
1,27,12,17,34,7.000000,-1,3
7,27,12,17,34,11.000000,-1,3
5,27,12,17,34,11.000000,-1,3
3,27,12,17,34,11.000000,-1,3
3,27,12,17,34,5.000000,-1,3
5,27,12,17,34,7.000000,-1,3
7,27,12,17,34,7.000000,-1,3
3,1,17,12,35,6.000000,-1,0
7,1,17,12,35,6.000000,-1,0
4,1,17,12,35,6.000000,-1,0
0,1,17,12,35,6.000000,-1,0
5,1,17,12,35,6.000000,-1,0
1,1,17,12,35,6.000000,-1,0
6,1,17,12,35,5.000000,-1,0
3,2,17,12,35,6.000000,-1,0
1,2,17,12,35,6.000000,-1,0
7,2,17,12,35,6.000000,-1,0
5,2,17,12,35,6.000000,-1,0
3,2,17,12,35,6.000000,-1,0
1,2,17,12,35,6.000000,-1,0
7,2,17,12,35,5.000000,-1,0
1,19,17,12,35,2.000000,-1,0
4,19,17,12,35,10.000000,-1,0
7,19,17,12,35,3.000000,-1,0
2,19,17,12,35,10.000000,-1,0
5,19,17,12,35,8.000000,-1,0
0,19,17,12,35,10.000000,-1,0
3,19,17,12,35,2.000000,-1,0
6,19,17,12,35,10.000000,-1,0
2,19,17,12,35,10.000000,-1,0
6,19,17,12,35,5.000000,-1,0
4,19,17,12,35,4.000000,-1,0
2,1,13,17,36,6.000000,-1,3
6,1,13,17,36,6.000000,-1,3
3,1,13,17,36,6.000000,-1,3
7,1,13,17,36,6.000000,-1,3
4,1,13,17,36,6.000000,-1,3
0,1,13,17,36,6.000000,-1,3
5,1,13,17,36,5.000000,-1,3
2,2,13,17,36,6.000000,-1,3
0,2,13,17,36,6.000000,-1,3
6,2,13,17,36,6.000000,-1,3
4,2,13,17,36,6.000000,-1,3
2,2,13,17,36,6.000000,-1,3
0,2,13,17,36,6.000000,-1,3
6,2,13,17,36,5.000000,-1,3
0,19,13,17,36,2.000000,-1,3
3,19,13,17,36,10.000000,-1,3
6,19,13,17,36,3.000000,-1,3
1,19,13,17,36,10.000000,-1,3
4,19,13,17,36,8.000000,-1,3
7,19,13,17,36,10.000000,-1,3
2,19,13,17,36,2.000000,-1,3
5,19,13,17,36,10.000000,-1,3
1,19,13,17,36,10.000000,-1,3
5,19,13,17,36,5.000000,-1,3
3,19,13,17,36,4.000000,-1,3
3,0,17,13,37,10.000000,-1,1
1,0,17,13,37,10.000000,-1,1
7,0,17,13,37,10.000000,-1,1
5,0,17,13,37,10.000000,-1,1
3,0,17,13,37,8.000000,-1,1
1,0,17,13,37,8.000000,-1,1
7,0,17,13,37,8.000000,-1,1
5,0,17,13,37,8.000000,-1,1
4,0,17,13,37,2.000000,-1,1
2,4,17,13,37,10.000000,-1,1
7,4,17,13,37,10.000000,-1,1
4,4,17,13,37,10.000000,-1,1
1,4,17,13,37,10.000000,-1,1
6,4,17,13,37,10.000000,-1,1
3,4,17,13,37,10.000000,-1,1
0,4,17,13,37,10.000000,-1,1
5,4,17,13,37,4.000000,-1,1
2,13,17,13,37,10.000000,-1,1
5,13,17,13,37,10.000000,-1,1
0,13,17,13,37,10.000000,-1,1
3,13,17,13,37,10.000000,-1,1
6,13,17,13,37,10.000000,-1,1
1,13,17,13,37,10.000000,-1,1
4,13,17,13,37,10.000000,-1,1
7,13,17,13,37,4.000000,-1,1
2,27,17,13,37,11.000000,-1,1
7,27,17,13,37,6.000000,-1,1
5,27,17,13,37,6.000000,-1,1
2,27,17,13,37,7.000000,-1,1
0,27,17,13,37,11.000000,-1,1
6,27,17,13,37,11.000000,-1,1
4,27,17,13,37,11.000000,-1,1
4,27,17,13,37,5.000000,-1,1
6,27,17,13,37,7.000000,-1,1
0,27,17,13,37,7.000000,-1,1
0,7,14,19,42,2.000000,-1,3
4,7,14,19,42,2.000000,-1,3
0,7,14,19,42,2.000000,-1,3
5,7,14,19,42,2.000000,-1,3
1,7,14,19,42,1.000000,-1,3
2,15,14,19,42,8.000000,-1,3
6,15,14,19,42,8.000000,-1,3
4,15,14,19,42,8.000000,-1,3
0,15,14,19,42,8.000000,-1,3
4,15,14,19,42,8.000000,-1,3
2,15,14,19,42,8.000000,-1,3
0,15,14,19,42,8.000000,-1,3
5,15,14,19,42,2.000000,-1,3
3,24,14,19,42,8.000000,-1,3
